q,mean_val,stderr_val
0.0606,1.4147417770102826e-10,1.7217308816004898e-9
0.0741,1.0621854166491382e-8,1.0638385835211985e-8
0.0905,-3.748800898381912e-8,6.432477238798918e-8
0.1105,3.278127161416624e-7,3.804713685449305e-7
0.135,5.855493893873516e-6,2.368662156375205e-6
0.1649,-2.1175388098260424e-5,1.4730152110824907e-5
0.2014,8.337714348007741e-5,8.317659296368102e-5
0.2459,0.0010064610430854633,0.0005512978540577234
0.3004,0.006120048507155555,0.0029194580594545357
0.3158,0.004339655487775579,0.004727072653254576
0.332,0.01122894393478219,0.007616532591890712
0.349,0.01063900506908129,0.010553873453429044
0.3669,0.05207516381582555,0.015680445786183727
0.3857,0.17190144369949376,0.024006492099463834
0.4055,0.4916156590882952,0.03841693616030945
0.4263,0.7600763049293623,0.04520245413586277
0.4481,1.2301413271756738,0.061903393745028894
0.4711,1.350717147469195,0.06935880083152034
0.4953,1.217000461919986,0.06756167604074378
0.5206,1.3815555286776562,0.07761748381857304
0.5473,1.3167621471813433,0.07244407069052888
0.5503,1.140283232063659,0.06710673139742247
0.6721,1.1515246653534827,0.062417903105219254
0.8209,1.2462675578980065,0.07143034914028995
1.2247,1.1711496132314236,0.06560687542436297
1.4958,1.2404573779881964,0.06994080805296087
1.827,1.358972948201464,0.07933991164209261
1.9207,1.6192146447519922,0.09556507914685253
2.0192,1.6402339024954526,0.0826303320344562
2.1227,1.3698009662764592,0.07223392193503289
2.2315,1.1530330036079042,0.05966888911823153
2.3459,0.6961331050240331,0.04309164031068729
2.4662,0.4797763636097472,0.038028805251287455
2.5927,0.17132184305645298,0.023925841092197524
2.7256,0.0497550130557805,0.016673885648168886
2.8653,0.01051429645982461,0.011403642189962527
3.0122,0.0012277582000939616,0.007523508020558925
3.1667,-0.003297331076653202,0.004668839320306439
3.329,-0.0013368303497249818,0.0030272232611937696
4.0552,0.00037417220339111236,0.0005287386819325017
4.953,0.00010275869824757835,9.667591972046779e-5
6.0496,-2.203427630979038e-5,1.4193408983378239e-5
7.3891,4.405693522953148e-7,2.2651913733013903e-6
9.025,2.659149788082932e-7,3.914336931451757e-7
11.0232,8.844890518577768e-8,6.594763483412389e-8
13.4637,1.2402125905102898e-8,1.0604464898418508e-8
16.4446,3.1919649038032848e-9,1.8135776427530092e-9
20.0855,-3.2021463012722407e-10,3.145934097372674e-10
