q,mean_val,stderr_val
0.0583,-8.093174939896635e-5,4.921982547550681e-7
0.0613,-0.00010816612120687044,5.745672179528904e-7
0.0645,-0.00014623949639997684,6.638180563077751e-7
0.0678,-0.00019589064566371474,7.711651873771679e-7
0.0713,-0.00026189892594513745,8.794824146082921e-7
0.0749,-0.0003615208720806049,9.90281854903496e-7
0.0788,-0.00048578184660062664,1.1371156122836611e-6
0.0828,-0.0006229266213301707,1.2453938385628463e-6
0.087,-0.0008081114878481536,1.2753054572253388e-6
0.0915,-0.0010300376629772006,1.2709309212346157e-6
0.0962,-0.001284380090590988,1.256363363286974e-6
0.1011,-0.0015735999756449246,1.2579214658524818e-6
0.1063,-0.0019132126328976914,1.2342345607949328e-6
0.1155,-0.0025918797046151697,1.2331748354514152e-6
0.1411,-0.005130936288799941,1.2205409114143042e-6
0.1723,-0.009764170575931782,1.2251853568364418e-6
0.2104,-0.018232167603890525,1.2201057511235366e-6
0.257,-0.033758846156844435,1.211398778082841e-6
0.3139,-0.06235873192679656,1.2147062526686324e-6
0.3834,-0.1155494492244175,1.2091301020783566e-6
0.4683,-0.2162510618767842,1.2292873095110362e-6
0.572,-0.4139157514403145,1.228425326880218e-6
0.6986,-0.8335784606447,1.2140438963744389e-6
0.8533,-1.9417692493502237,1.227470570291002e-6
1.273,0.12255901886519668,1.2224594398222463e-6
1.5548,2.0301646751380473,1.2300797361739597e-6
1.8991,3.5330949477833697,1.2271344967457865e-6
2.3196,4.881707120957532,1.2273197126839215e-6
2.8331,6.158807803417331,1.2218876958271311e-6
3.4604,7.3998876724791245,1.2263140560469745e-6
4.2265,8.622082274911616,1.2249572250972407e-6
5.1623,9.83415958329679,1.2300230890129972e-6
6.3052,11.040755135795997,1.2139688953243707e-6
7.7012,12.24436667528071,1.2148540592162832e-6
9.4063,13.446346935238473,1.2329242409905452e-6
9.8885,13.746686769986315,1.2389794670161867e-6
10.3955,14.04698258085039,1.2772504758605101e-6
10.9285,14.347231202081062,1.2597260356939179e-6
11.4888,14.647442531941653,1.2449375554428294e-6
12.0779,14.9476315691431,1.2124219484127245e-6
12.6971,15.247788602969534,1.1423329305409378e-6
13.3481,15.547905304678306,1.0217400454902716e-6
14.0325,15.847992393684848,8.897790561152436e-7
14.752,16.148064026178105,7.702388767564412e-7
15.5083,16.448115636882168,6.791019261241176e-7
16.3035,16.748150959470326,5.896543092237913e-7
17.1393,17.048180086484365,4.975905238578211e-7
20.0855,17.999969667300743,3.0508795194905253e-7
