q,s,bin,autocorr,jmean,jerr
0.0009928,16.479236658362687,4,-0.00011136068147429176,1.039058046513724e-9,1.2156858069423345e-11
0.001035,16.38003335942639,4,-0.000336762274576009,1.3276847762704299e-9,1.5019010900490367e-11
0.00108,16.278608651935954,5,0.0005431446278376509,1.703781339638726e-9,2.0500102134915763e-11
0.001126,16.17920751399284,8,-0.0038266244100044347,2.217296878923723e-9,2.646073443129122e-11
0.001174,16.079723674349342,8,-0.0033631713687995307,2.8115228871687436e-9,3.3971265335494356e-11
0.001225,15.978383548176746,4,-0.0008926031243619207,3.6458852718771937e-9,4.1849419182468557e-11
0.001277,15.87931069831351,5,-0.011120858187463984,4.6838517861478795e-9,5.390265899393465e-11
0.0013319999999999999,15.778819267091324,4,-0.0020998751370073752,5.899957605534506e-9,6.759265778163451e-11
0.001389,15.678960562609,6,-0.0036694798967277955,7.636380943731552e-9,9.158737964670718e-11
0.0014479999999999999,15.5798245668628,4,-0.010289241346963485,9.813710642620244e-9,1.1226051752538161e-10
0.0015099999999999998,15.479908988700924,5,-0.0013188998193412094,1.2587457343108748e-8,1.4520799557068464e-10
0.001575,15.379470876513555,8,-0.010575603198560608,1.6667498637531077e-8,2.04811731816568e-10
0.001643,15.278739770745876,5,0.00013015716859682218,2.1460399907901065e-8,2.5352256333804817e-10
0.001713,15.179310293430646,4,-0.00022028653169922757,2.7390273466456614e-8,3.303562580376376e-10
0.0017859999999999998,15.079857264147279,4,-0.015230134002902893,3.5241263690081566e-8,4.096921184111377e-10
0.0018629999999999999,14.979266661499114,5,0.00022558527913840666,4.432683767348172e-8,5.20397986663242e-10
0.0019429999999999998,14.879068154663731,4,0.00011944522605945674,5.7318657979600597e-8,6.648711819336538e-10
0.002026,14.779381645497647,3,-0.004863149313130205,7.163231019406969e-8,7.787343836892595e-10
0.002113,14.6791825332743,13,-0.007900280826653797,9.559314428140802e-8,1.1463824334571586e-9
0.002203,14.579779392068023,5,-0.008037867182259175,1.2378725248945323e-7,1.4645504939001742e-9
0.0022979999999999997,14.479166143953405,8,-0.007542155632013332,1.6152590076861376e-7,1.962131883637047e-9
0.0023959999999999997,14.379643437661388,7,-0.004791224507239116,2.0371650569697746e-7,2.4006984076058175e-9
0.002499,14.279337945798519,4,-0.0015092077642539644,2.6269439530975644e-7,3.1523431506522047e-9
0.002606,14.179423630722832,4,-0.0008151980275483641,3.397670602610851e-7,3.972416153873088e-9
0.002718,14.079142290773646,5,-0.01032204137428508,4.2425071392934623e-7,4.853698126102995e-9
0.0028339999999999997,13.979544933902995,3,-0.0033159193582032826,5.611153533438754e-7,6.370911599437449e-9
0.002956,13.879101482650864,5,-0.013656220624757976,7.25955296799646e-7,8.883816087861607e-9
0.0030819999999999997,13.779625883545043,7,-0.0011487113783208215,9.27057763335221e-7,1.1430426025973912e-8
0.003215,13.678942311473586,9,0.0005551742910961685,1.2114574160150199e-6,1.4905989873967018e-8
0.003352,13.579495092672921,3,-0.010382801711254068,1.5105101171425787e-6,1.7114447382132532e-8
0.003496,13.479255604742658,6,-0.0006574571232778269,1.9677251622935226e-6,2.298715948564671e-8
0.003646,13.379137791126773,4,-0.00134967353819522,2.527397298442244e-6,2.8905769206372858e-8
0.003802,13.279293203881593,6,-0.00817028144602277,3.285638387754945e-6,3.8238700067729806e-8
0.003965,13.179253097744352,3,-0.009684243152466148,4.191377089845427e-6,4.6881051030965825e-8
0.004135,13.079206170237407,3,-0.00190200383367932,5.340077922467291e-6,5.976338388415286e-8
0.004312,12.979318836186637,8,-0.00022000499451722746,6.850831633160235e-6,8.165686874367022e-8
0.004497,12.879207085900767,4,-0.0015089645753135442,9.066789169030028e-6,1.0511343136564592e-7
0.00469,12.779063400632207,6,-0.00278692959415505,1.1248511964794853e-5,1.30879225543706e-7
0.0048909999999999995,12.679057639846697,4,-0.006545211280725922,1.4508656663032394e-5,1.6717854799839767e-7
0.0050999999999999995,12.579338904351559,3,0.00043943613278276577,1.871277657593443e-5,2.16138933831289e-7
0.005319,12.479141118996386,5,-0.0065555611623200625,2.4304578820667398e-5,2.817378881038007e-7
0.005547,12.37911694570893,4,-0.005375412479794681,3.1622581200488835e-5,3.7741503450073865e-7
0.005784,12.279411351671234,4,-0.010581538508328792,4.083150366772938e-5,4.808432071477034e-7
0.006032,12.179360438489043,4,-0.002302438702047545,5.223211140728015e-5,6.113342302568162e-7
0.006291,12.079170675070786,6,0.0006081569586210684,6.792744902722334e-5,8.000315416325234e-7
0.00656,11.979388061937676,5,-0.00843348728970736,8.608279969763416e-5,1.0039125179915542e-6
0.006841,11.879432066141375,3,-0.0009648974819113645,0.00010993559928969882,1.2457810773461742e-6
0.007135,11.779154314877648,3,0.0006980481219518024,0.00014195949698150544,1.5623194341253878e-6
