q,s,bin,autocorr,jmean,jerr
0.0009928,16.479236658362687,9,-0.005300630429143278,9.330434252634486e-16,2.0382891394169107e-14
0.001035,16.38003335942639,8,0.0006035171900938888,7.795130525555995e-15,2.708320011219703e-14
0.00108,16.278608651935954,16,0.000349488633750175,-3.225277551676132e-14,4.5524895052287594e-14
0.001126,16.17920751399284,11,-0.008981567687077191,2.7621380580961934e-14,6.293662267135392e-14
0.001174,16.079723674349342,8,-0.007013217906172276,-6.874322526856514e-14,8.820850139581228e-14
0.001225,15.978383548176746,6,-0.012154398692683302,1.3937991996717455e-13,1.2442220870548653e-13
0.001277,15.87931069831351,5,0.00032827620600301067,-2.2945464728624284e-14,1.7678409786609424e-13
0.0013319999999999999,15.778819267091324,9,-0.000670412580784895,-2.417236535153447e-14,2.68182918127431e-13
0.001389,15.678960562609,9,-0.005561945353054832,1.986046982072119e-14,4.0288601597961606e-13
0.0014479999999999999,15.5798245668628,7,-0.00014229448933868557,-2.884066784943161e-13,5.472010496497609e-13
0.0015099999999999998,15.479908988700924,6,-0.006353374007986242,-4.761877012406359e-13,7.901666856900746e-13
0.001575,15.379470876513555,6,-0.0006814248317994878,-3.9760710223903615e-13,1.2658704023885086e-12
0.001643,15.278739770745876,8,-0.0008551269342729715,-3.6051931780308916e-13,1.9279672145773655e-12
0.001713,15.179310293430646,7,-0.0034164593942470796,4.894784648442376e-13,2.7317878577699874e-12
0.0017859999999999998,15.079857264147279,8,-0.0044307649055934945,-2.3303547265639267e-12,3.975593918520487e-12
0.0018629999999999999,14.979266661499114,12,-0.0016713044003715514,6.826702738334429e-13,5.65402823328371e-12
0.0019429999999999998,14.879068154663731,6,-0.0031302443963189728,9.34862077857384e-13,7.770778272448985e-12
0.002026,14.779381645497647,5,-0.008154114721762822,3.781645617110199e-12,1.0324963684681149e-11
0.002113,14.6791825332743,8,0.00011728237397323829,-6.277248169860482e-12,1.72160648610365e-11
0.002203,14.579779392068023,6,-0.0016833270040172235,-8.17258784791519e-12,2.4953806906861462e-11
0.0022979999999999997,14.479166143953405,6,-0.009143208560579836,2.1073891706397924e-11,3.7529928046333154e-11
0.0023959999999999997,14.379643437661388,10,-0.0019515547968887667,-8.285198610213884e-12,5.525316420640454e-11
0.002499,14.279337945798519,7,-0.001281839737103062,-6.055302900820584e-11,8.27773483165171e-11
0.002606,14.179423630722832,8,-0.0021560687928412047,-4.056383078261781e-11,1.1823774437996987e-10
0.002718,14.079142290773646,6,-0.0041638331318011625,-3.1679625697653535e-11,1.566793976945034e-10
0.0028339999999999997,13.979544933902995,7,-0.0034368165595402276,-1.003505361619266e-10,2.4971208212128356e-10
0.002956,13.879101482650864,9,-0.0011365948373416258,5.424419242733274e-11,3.881483438838334e-10
0.0030819999999999997,13.779625883545043,11,-0.008198696715052939,-2.3063230351493167e-10,5.579402035435e-10
0.003215,13.678942311473586,6,-0.0005525739602381787,-1.6572410938565687e-10,7.943914296025202e-10
0.003352,13.579495092672921,5,-0.00733848859913691,-2.40671596841862e-10,1.0597137444939269e-9
0.003496,13.479255604742658,9,-0.005638184760174222,-1.4857553182307296e-9,1.6431192151020935e-9
0.003646,13.379137791126773,5,-0.00042823899372759137,1.5353063789413035e-9,2.2705852329780117e-9
0.003802,13.279293203881593,5,-0.009377795957578176,3.985941630526157e-11,3.2732528819775213e-9
0.003965,13.179253097744352,6,-0.0072031871694894604,-3.805616123593334e-10,4.7201728862893655e-9
0.004135,13.079206170237407,11,-0.008770115692389354,-4.1326105835941295e-9,7.319364942658252e-9
0.004312,12.979318836186637,17,-0.003275438274394308,5.320784916737861e-9,1.1037908340207038e-8
0.004497,12.879207085900767,9,-0.00044544579732259704,-4.38475061876232e-9,1.6115644306640104e-8
0.00469,12.779063400632207,7,-0.0040087949174484735,1.877319048383665e-8,2.1557573416811592e-8
0.0048909999999999995,12.679057639846697,6,-0.005899632365759857,2.7396049090802966e-8,3.189608908337238e-8
0.0050999999999999995,12.579338904351559,10,-0.0025828660139804926,-1.352366258323386e-9,4.8810309862720316e-8
0.005319,12.479141118996386,6,-0.004541886190270792,2.740332590565553e-8,6.75695180639091e-8
0.005547,12.37911694570893,9,-0.0010045373830519196,-2.7506355878145763e-9,1.0984068370159305e-7
0.005784,12.279411351671234,10,-0.0015560109913029796,4.457301494071639e-8,1.604709920406705e-7
0.006032,12.179360438489043,10,-0.002487205995719038,-6.371627976063411e-8,2.2940485760782123e-7
0.006291,12.079170675070786,10,0.000830924111761871,2.221482650054984e-8,3.2917730050577284e-7
0.00656,11.979388061937676,6,-0.015498019615156207,-1.404738661617138e-7,4.6261420762073407e-7
0.006841,11.879432066141375,8,-0.0035056378890435777,1.51040964097928e-7,6.731363629991705e-7
0.007135,11.779154314877648,6,2.4571745057763378e-5,2.8549172713240016e-7,9.321887697337642e-7
0.0074399999999999996,11.679400214480175,8,-0.020662897428430756,1.1785600138377734e-7,1.4055830372999798e-6
0.007758999999999999,11.57935057574906,11,-0.009242005126707342,-2.037713160262492e-6,2.1400077939949364e-6
