q,mean_val,stderr_val
0.3586,-0.023937170570221964,0.01064375688575878
0.3849,-0.005027314594547594,0.021090444914759445
0.4131,0.04329403873700444,0.04266058659995166
0.4434,-0.0321056686709678,0.09413142873275537
0.4758,-0.13530264446644105,0.21625004309394458
0.4806,-0.24231842824243235,0.2408785259288415
0.4892,-0.07813735418977151,0.309044677344174
0.4909,-0.3481110933301507,0.3178557520185202
0.4927,-0.05464433879256585,0.33119673971671354
0.4944,-0.23151293346257418,0.3411315990391761
0.4962,-0.083732600878298,0.362576246199682
0.4979,-0.14189638858598758,0.37463548038864997
0.4997,-0.05750730646132995,0.3872726033684585
0.5015,-0.29626224212252333,0.39276897379391223
0.5032,0.48610382068790603,0.4258052485680348
0.505,0.3859342910064983,0.43234692281135106
0.5068,0.9467685218147052,0.4741748485821429
0.5086,0.6892962801420938,0.45611897271227303
0.5104,0.3849215090204172,0.4905265085618228
0.5122,0.301975661644095,0.5090704532028703
0.514,1.1306122729713424,0.5446590621587829
0.5158,0.6693722598016678,0.5305078011879175
0.5177,1.123094167265491,0.5571379844193666
0.5195,0.596731718135876,0.6029346010879529
0.5213,0.3953881850412481,0.5900958091908433
0.5232,1.935471116288946,0.6569819606917903
0.525,0.7334330780922855,0.6185875232037016
0.5344,1.7991261544856647,0.6977129453231776
0.5363,1.3096146150659551,0.7296489680958783
0.5382,1.0259914765544629,0.7727196357657479
0.5401,1.8164494409345133,0.7517961241922
0.542,1.7421803614521458,0.8538008598605855
0.5439,3.360709442558079,0.8229123326193931
0.5458,2.7745743378180103,0.9192383233700644
0.5478,1.6813069430032928,0.8182290333778375
0.5497,2.3089694291448133,0.8709311684508299
0.5516,2.5042371270843002,0.8958724898998995
0.5536,4.965251638152975,0.9538370108180543
0.5556,4.121524301633766,0.9474815313585856
0.5575,2.0271314451950353,0.9341502307301065
0.5595,3.1028294916231554,0.9121076220489982
0.5615,3.985619550988087,0.9170803516001214
0.5635,3.8734311970598916,0.9905473651335751
0.5655,4.039946098916761,0.966475623854438
0.5675,4.24808560681016,0.9290411492294632
0.5695,3.8640369126343517,0.923814102445004
0.5715,4.445806558599505,0.9521932149932942
0.5735,4.46056971859904,0.8909917487916149
0.5838,4.571498066024482,0.9274466654867211
0.5942,4.330925288567492,0.9153738095842096
0.6048,4.534322370460545,0.9231878250972034
0.6155,3.4435479839603444,0.8737930509926404
0.648,4.301611196726398,0.868012270289589
1.0629,3.5333198138435926,0.8783369319135911
1.1408,3.875285380627419,0.8727678120595179
1.1522,3.8940401087380296,0.9324599248538994
1.1728,3.6895005825934932,0.868029447547119
1.1937,3.600747115364882,0.8829004001117675
1.215,4.400637100840145,0.9229330881588226
1.2366,6.321241796946488,0.9918089015853775
1.241,4.2489108153182835,0.9571940068313229
1.2454,5.026095361979461,1.0085301930391992
1.2498,4.185767469009481,1.0005160163764744
1.2542,3.702872581304486,0.964565619672771
1.2587,3.9878753509462275,0.9830356052658786
1.2631,3.6214717392787845,0.9553395492428093
1.2676,3.19401283454114,1.0056166531922528
1.2721,3.944137085236679,1.0198615286884358
1.2766,2.6613086693844346,0.9338688843689126
1.2811,3.180572725848251,0.9743033682900769
1.2856,2.6864781628436836,0.6471680461845247
1.2902,2.882622230341891,0.6558174290480099
1.2948,1.550209893460666,0.6294106682522305
1.2993,1.9778467784422218,0.6113087471952003
1.304,1.9959434921241959,0.8441875531687889
1.3086,1.3188764698027609,0.5746745348034973
1.3132,0.7667311829123451,0.5453332628012995
1.3178,0.5880671346505337,0.557233192600089
1.3225,0.04081296110977212,0.5188114802706147
1.3272,0.4262316328277259,0.6720030292102499
1.3319,1.01700274211847,0.7031898644165936
1.3366,0.6795983900556839,0.6505848431344319
1.3414,0.5789146326025977,0.614440165801528
1.3461,0.08167247718138006,0.6170039174798261
1.3509,-0.3154875960601216,0.5763237303122991
1.3557,-0.10146528227082263,0.5282173806892607
1.3605,-0.6670077344432522,0.507480583160012
1.3653,0.12760306171384,0.490470143509337
1.3701,-0.1341302487345718,0.5026511719711608
1.375,-0.1327428368722605,0.43028798847375316
1.3995,0.15840072491685034,0.35451249917401617
1.4245,-0.0463224570583468,0.2659699275883901
1.4499,0.002162533171088478,0.2208312347586043
1.4757,-0.22150700705335186,0.16871897107654163
1.5284,-0.07751604732015133,0.10851880856368963
1.6403,-0.02992105728713032,0.044523315348802835
1.7605,-0.03175167747524231,0.019917444021883356
1.8895,-0.011945939455687955,0.008699554871105065
2.0279,-0.0007372367108687299,0.004281501712765834
