q,mean_val,stderr_val
0.303,0.05816056222792001,0.0006153203468216438
0.3295,0.10044639253139839,0.0010580295813942063
0.3583,0.17455077195646582,0.0019106948678914507
0.3897,0.3123733337827813,0.003344795233639529
0.4238,0.5970166620768089,0.006323995418236744
0.4609,1.2062204223407684,0.012619024706666357
0.4707,1.3925368138526977,0.014520077977696806
0.4807,1.6295881419814917,0.016557954935342272
0.4909,1.7292109641816877,0.018047367322720134
0.5013,1.844704911222168,0.018757361130731117
0.5119,1.8135035799005375,0.019202891655751696
0.5228,1.7155172332206918,0.018603799875588835
0.5338,1.6839196513111543,0.018214315834639137
0.5452,1.6108188808463217,0.018097175187032348
0.5567,1.5928913019594384,0.01732059745418848
0.5685,1.561900823213548,0.016859459504455304
0.5806,1.5988828867792568,0.017272551028549885
0.5929,1.5660121232519506,0.017133923226783164
0.642,1.5450480767210402,0.01660798716382695
1.0623,1.5594382812454743,0.01683360869707295
1.1553,1.5774047498148211,0.01737439485000883
1.1798,1.6092566298798894,0.017176761047752623
1.2048,1.681692635968499,0.019138984819891982
1.2304,1.7248644985063692,0.018670488063090105
1.2565,1.7401680353683697,0.018817707641491172
1.2831,1.8612807809085845,0.020124022045090294
1.3103,1.8729753897713308,0.019759426925015554
1.3381,1.7126059836601684,0.017489232391991627
1.3664,1.5525768286223791,0.016185026290350134
1.3954,1.3494029537030676,0.013809037835096422
1.425,1.1413407537784537,0.012038971705444618
1.4552,0.9871371220737649,0.010282718730289592
1.4861,0.8186002107694283,0.008763711644356971
1.5214,0.6521619605410349,0.00674963668855947
1.6546,0.3458314973177123,0.003602516321837164
1.7994,0.18098281450000409,0.0019204201710759411
1.957,0.10429809791141197,0.0010936891955317504
2.1283,0.05772705502899062,0.0006181783875062981
2.3146,0.033522334341380945,0.0003568177384683185
