Cycle 1,Cycle 2,Cycle 3
0.0001875,0.0002,0.0002
0.0002125,0.0001625,0.00026875
0.0002,0.0002375,0.0002375
0.00026875,0.00029375,0.00034375
0.000325,0.00029375,0.00028125
0.0003125,0.00038125,0.0003625
0.00031875,0.00035625,0.0004375
0.0004125,0.00056875,0.0004
0.00049375,0.0005875,0.0005125
0.00069375,0.00076875,0.00070625
0.0006625,0.0009375,0.0009
0.00095,0.001,0.00108125
0.00113125,0.00123125,0.001225
0.0017125,0.00165,0.0014375
0.0020375,0.0022375,0.00203125
0.0024875,0.0023625,0.002575
0.0029125,0.00326875,0.00346875
0.00384375,0.00388125,0.0037625
0.0047125,0.00429375,0.00473125
0.00513125,0.00524375,0.0056375
0.00706875,0.00616875,0.00668125
0.00781875,0.00733125,0.00765625
0.00893125,0.0085,0.008575
0.01035625,0.00973125,0.010125
0.01040625,0.0107,0.01056875
0.0109125,0.010875,0.0116125
0.01170625,0.01088125,0.01139375
0.0113875,0.0126,0.0122625
0.01214375,0.01211875,0.01208125
0.01254375,0.0131125,0.01284375
0.01406875,0.01358125,0.0137625
0.01478125,0.0145125,0.01406875
0.0153875,0.01471875,0.01588125
0.0165375,0.01653125,0.01606875
0.01645,0.0165125,0.016475
0.01739375,0.01653125,0.01701875
0.01729375,0.01695625,0.016725
0.01699375,0.01729375,0.0183625
0.018175,0.01875625,0.0181875
0.017675,0.0191,0.0187375
0.01961875,0.0196,0.01928125
0.01955,0.01968125,0.0199875
0.020075,0.0196,0.019625
0.02010625,0.01988125,0.0195
0.0197875,0.02064375,0.01993125
0.020375,0.0199875,0.02044375
0.02079375,0.0208875,0.020525
0.0213125,0.0209375,0.0211
0.02076875,0.02113125,0.02079375
0.019875,0.02046875,0.0208125
0.02124375,0.0210875,0.02089375
0.02086875,0.02068125,0.02059375
0.0206625,0.02098125,0.02085
0.02081875,0.0203875,0.02103125
0.02044375,0.02074375,0.0205
0.0205375,0.01976875,0.020275
0.02,0.019875,0.01966875
0.0198125,0.01965625,0.0199125
0.01935,0.0197125,0.0196875
0.019625,0.019425,0.01944375
0.018575,0.01859375,0.01880625
0.01846875,0.018425,0.0177875
0.0176625,0.01759375,0.01744375
0.0174125,0.01711875,0.01693125
0.0168875,0.01734375,0.01675625
0.01665,0.01679375,0.0166625
0.01586875,0.01623125,0.016025
0.01575625,0.015375,0.01543125
0.0140875,0.01393125,0.01424375
0.01313125,0.0134,0.01385625
0.0131375,0.01314375,0.01278125
0.01281875,0.01250625,0.01219375
0.011575,0.011975,0.01168125
0.01165625,0.01095625,0.01145
0.01105,0.0106875,0.0111375
0.010375,0.01030625,0.0105875
0.00995,0.00973125,0.01000625
0.0087625,0.0091625,0.00865
0.0074625,0.0081375,0.0074125
0.0062875,0.00693125,0.0066125
0.00585,0.00545,0.0058125
0.0046625,0.00456875,0.0047625
0.0038125,0.0039375,0.003675
0.002975,0.00321875,0.00289375
0.0024,0.00256875,0.00238125
0.0018125,0.0020625,0.00181875
0.00145,0.00159375,0.0015375
0.0013625,0.0011875,0.0010375
0.0009125,0.00091875,0.00088125
0.0007625,0.0007875,0.000825
0.00061875,0.0006875,0.0006
0.00056875,0.000575,0.00044375
0.0003875,0.0004625,0.00054375
0.00039375,0.000425,0.00035
0.00043125,0.000375,0.000325
0.00035,0.000275,0.00024375
0.0003,0.00028125,0.0002125
0.00019375,0.0002375,0.0002375
0.000275,0.00025,0.00020625
0.00024375,0.0001875,0.0002125
