Cycle 1,Cycle 2,Cycle 3
0.0055625,0.00533125,0.005584375
0.005596875,0.005634375,0.005490625
0.00550625,0.0056375,0.005796875
0.005609375,0.00595,0.0054375
0.0059375,0.005728125,0.00595
0.00585625,0.005628125,0.005653125
0.005825,0.00591875,0.00581875
0.00586875,0.006175,0.00605625
0.006190625,0.006475,0.006146875
0.00646875,0.0064,0.0064375
0.006621875,0.0063125,0.006640625
0.006503125,0.00655625,0.006640625
0.006678125,0.006803125,0.006765625
0.00695,0.007046875,0.006825
0.00734375,0.00700625,0.0072
0.00753125,0.007459375,0.007596875
0.007784375,0.007740625,0.0077125
0.0080125,0.008134375,0.00805625
0.008646875,0.008528125,0.008265625
0.008309375,0.00844375,0.00855
0.0085125,0.00860625,0.0085
0.009234375,0.008934375,0.008925
0.00940625,0.00936875,0.00924375
0.00945625,0.009465625,0.00960625
0.00964375,0.009984375,0.0097125
0.00976875,0.010134375,0.010184375
0.0103125,0.01038125,0.010278125
0.010753125,0.0107,0.010925
0.01118125,0.010709375,0.0109875
0.011171875,0.01113125,0.011075
0.011634375,0.011909375,0.01151875
0.011871875,0.011734375,0.0117375
0.012146875,0.01195,0.0118625
0.012284375,0.0119,0.012384375
0.012665625,0.01278125,0.01278125
0.01271875,0.0124125,0.01260625
0.012640625,0.013440625,0.012896875
0.0134125,0.01275625,0.0132
0.01310625,0.013640625,0.013115625
0.0132375,0.0135625,0.0135
0.0136875,0.0135125,0.013984375
0.0139125,0.013640625,0.013759375
0.013925,0.01409375,0.013871875
0.01388125,0.014103125,0.01415
0.01419375,0.01428125,0.0141375
0.01411875,0.01446875,0.0140375
0.014284375,0.014346875,0.014040625
0.014496875,0.014578125,0.01419375
0.014534375,0.01448125,0.0148875
0.01441875,0.01431875,0.014503125
0.01428125,0.0144,0.01431875
0.01463125,0.01439375,0.01440625
0.014496875,0.014171875,0.014240625
0.01416875,0.014378125,0.01410625
0.01429375,0.0140625,0.014571875
0.014046875,0.014165625,0.014440625
0.0142125,0.014021875,0.013809375
0.013771875,0.01400625,0.01419375
0.013921875,0.013859375,0.01386875
0.0134875,0.013503125,0.013584375
0.013734375,0.0138375,0.013315625
0.013375,0.013290625,0.01363125
0.01290625,0.01299375,0.012975
0.0129375,0.012903125,0.012709375
0.01295,0.012690625,0.012878125
0.012359375,0.012571875,0.012609375
0.01215625,0.012025,0.01235625
0.012290625,0.01188125,0.01195625
0.011828125,0.011834375,0.011853125
0.010996875,0.0114625,0.011678125
0.011525,0.011459375,0.01111875
0.010903125,0.01115,0.010746875
0.01070625,0.010684375,0.0106125
0.01011875,0.01021875,0.010425
0.010321875,0.01040625,0.010253125
0.010071875,0.009578125,0.00975625
0.0095375,0.009321875,0.00969375
0.009596875,0.009415625,0.009446875
0.0089375,0.00910625,0.008909375
0.0086,0.008825,0.008896875
0.008596875,0.00843125,0.00856875
0.0081125,0.00826875,0.00835
0.00791875,0.007740625,0.007921875
0.007834375,0.00773125,0.00765
0.007403125,0.007746875,0.00759375
0.007221875,0.007171875,0.00709375
0.007065625,0.007234375,0.007084375
0.007075,0.00694375,0.0066875
0.00651875,0.006671875,0.006696875
0.0067625,0.0065,0.0067
0.00621875,0.006184375,0.00658125
0.006196875,0.006175,0.006146875
0.00615,0.006028125,0.00603125
0.005971875,0.0060625,0.005690625
0.005925,0.005828125,0.00591875
0.00576875,0.00586875,0.006028125
0.005771875,0.005459375,0.005734375
0.00573125,0.005921875,0.005865625
0.00559375,0.005559375,0.0054875
0.00558125,0.005615625,0.005575
