Cycle 1,Cycle 2,Cycle 3
0.019925,0.019625,0.01985
0.0190125,0.0197875,0.020025
0.020375,0.0197875,0.0198
0.0195875,0.01995,0.0212625
0.0196125,0.0204875,0.019375
0.019575,0.0197625,0.0205875
0.0198375,0.0194875,0.0197875
0.0204125,0.01875,0.0200875
0.0186625,0.0196125,0.0196
0.0189625,0.018975,0.0176
0.019025,0.0178,0.017825
0.01715,0.01735,0.016325
0.0164,0.0168,0.0168125
0.0159625,0.0175,0.0172375
0.0156875,0.0157625,0.0158125
0.0159,0.0153875,0.016225
0.0154125,0.014825,0.0161125
0.0148,0.0147125,0.0152125
0.014825,0.0142875,0.0147
0.0151125,0.0148125,0.0144875
0.014375,0.0140625,0.013
0.013225,0.013175,0.0123125
0.0123375,0.013025,0.012275
0.0105375,0.011225,0.0108
0.0099375,0.0106125,0.009975
0.0096,0.0087,0.008975
0.0079625,0.008375,0.0083625
0.007625,0.0079875,0.0075875
0.006525,0.0067125,0.0068
0.0055625,0.0062125,0.006075
0.005525,0.0065,0.005675
0.00455,0.005,0.0046125
0.0040375,0.0042875,0.0039
0.003,0.003875,0.0038125
0.0031625,0.0038625,0.0034
0.0027625,0.002975,0.003075
0.0023125,0.002825,0.0029375
0.0021625,0.0025875,0.002325
0.001825,0.0020875,0.001775
0.0017875,0.0020625,0.00185
0.001925,0.00155,0.001475
0.0014375,0.0013125,0.001275
0.0011375,0.001375,0.0012375
0.001125,0.0012625,0.001225
0.0010875,0.0010375,0.000975
0.0010375,0.001075,0.0009625
0.0010125,0.0013875,0.0008875
0.0008125,0.000875,0.00105
0.00095,0.000925,0.000725
0.0006375,0.00105,0.000925
0.000825,0.0008125,0.0007125
0.000725,0.0009125,0.00085
0.0006625,0.0009125,0.0008125
0.00095,0.0009,0.00085
0.0009375,0.0009625,0.0009375
0.0009125,0.001075,0.00115
0.001,0.001075,0.000925
0.0013,0.001425,0.0013625
0.0013,0.00135,0.001475
0.001625,0.0014875,0.0014
0.0018625,0.001525,0.0017375
0.0017,0.001975,0.0018375
0.002125,0.001925,0.00235
0.0025875,0.0021625,0.002475
0.0029,0.0027625,0.0026375
0.002875,0.0029125,0.003025
0.0038625,0.0033625,0.002975
0.0039125,0.0038,0.0041375
0.0044875,0.0045125,0.0050125
0.0055,0.0053,0.0049375
0.0059,0.0056,0.0058
0.006575,0.006325,0.006125
0.0078375,0.0069,0.0073875
0.008575,0.0089,0.008225
0.0103625,0.0089875,0.0097
0.0100625,0.0104125,0.01045
0.0119125,0.010825,0.011575
0.013125,0.0117625,0.012425
0.0131625,0.012575,0.013175
0.013075,0.01405,0.01405
0.0147125,0.0139875,0.014975
0.01485,0.014025,0.0158625
0.0151625,0.015575,0.0150875
0.0152875,0.0156625,0.0158125
0.0163375,0.0166875,0.0159
0.01575,0.01625,0.0167
0.017,0.017,0.0155875
0.0164625,0.01775,0.0172375
0.01725,0.0175875,0.0170625
0.0181375,0.0176375,0.01775
0.0189125,0.0175125,0.0187875
0.0188375,0.0182875,0.0182
0.0192625,0.0197,0.0198625
0.0200875,0.0204125,0.0205125
0.020275,0.0194375,0.0200625
0.0212,0.0193,0.021125
0.020425,0.021075,0.0207125
0.0209125,0.0209,0.019875
0.0203375,0.0198375,0.019775
0.01995,0.020425,0.0196125
