Cycle 1,Cycle 2
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.125e-6,6.25e-6
2.1875e-5,9.375e-6
6.875e-5,5.9375e-5
0.00024375,0.00026875
0.0009625,0.000796875
0.003265625,0.003090625
0.00700625,0.007103125
0.012575,0.013165625
0.016784375,0.0169875
0.018140625,0.01811875
0.0190375,0.01935
0.022734375,0.0227375
0.0240625,0.023678125
0.02535,0.02541875
0.027309375,0.027184375
0.02849375,0.027921875
0.030246875,0.0300125
0.029840625,0.030465625
0.0319625,0.031771875
0.032296875,0.032165625
0.033259375,0.033334375
0.033159375,0.03350625
0.03418125,0.0342125
0.034571875,0.034415625
0.034278125,0.03443125
0.034734375,0.03450625
0.03403125,0.0342625
0.034515625,0.03434375
0.033578125,0.033371875
0.033021875,0.033484375
0.031959375,0.031871875
0.0321625,0.031990625
0.03015,0.030596875
0.0298875,0.0296125
0.0282,0.027925
0.02765,0.027684375
0.025090625,0.025478125
0.024240625,0.023409375
0.0225,0.022521875
0.01936875,0.019603125
0.018378125,0.017928125
0.016934375,0.017203125
0.012603125,0.012446875
0.006959375,0.007209375
0.00289375,0.002934375
0.000978125,0.00105
0.00023125,0.00028125
5.3125e-5,6.25e-5
2.1875e-5,6.25e-6
0.0,3.125e-6
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
