Cycle 1,Cycle 2
0.009940625,0.009978125
0.010265625,0.01015
0.009859375,0.010028125
0.009971875,0.009775
0.009740625,0.009965625
0.009959375,0.01005
0.0102,0.01006875
0.010021875,0.010246875
0.01005,0.009878125
0.009746875,0.00991875
0.010115625,0.00981875
0.0098375,0.010071875
0.010203125,0.009946875
0.00965625,0.010084375
0.009959375,0.010065625
0.010128125,0.009875
0.010028125,0.00989375
0.0099375,0.01020625
0.0102125,0.010065625
0.01000625,0.00985
0.009934375,0.00985625
0.009934375,0.009953125
0.010065625,0.010128125
0.00975,0.0102125
0.010040625,0.01035625
0.0099375,0.009871875
0.010228125,0.01024375
0.010090625,0.00979375
0.009884375,0.0097125
0.009690625,0.0099625
0.01008125,0.0097625
0.010190625,0.009990625
0.0098125,0.010259375
0.00999375,0.009996875
0.010034375,0.010125
0.01009375,0.009790625
0.0099875,0.010171875
0.00996875,0.0099125
0.010040625,0.009940625
0.010146875,0.010259375
0.01020625,0.009853125
0.010075,0.010178125
0.01013125,0.01013125
0.010065625,0.0099125
0.00989375,0.009946875
0.00991875,0.009840625
0.01026875,0.00984375
0.0095125,0.0099875
0.009884375,0.009925
0.0104125,0.0100125
0.010171875,0.010115625
0.0099375,0.009840625
0.0098625,0.010134375
0.0102375,0.009925
0.010071875,0.01020625
0.010084375,0.009896875
0.00963125,0.0099375
0.009965625,0.009703125
0.009903125,0.01
0.0100375,0.01009375
0.010278125,0.009871875
0.010028125,0.01011875
0.009915625,0.00996875
0.01015,0.009834375
0.0101,0.009990625
0.009575,0.010175
0.009996875,0.009940625
0.010146875,0.009928125
0.010340625,0.01033125
0.01031875,0.0099375
0.0098875,0.009890625
0.009959375,0.01035625
0.010015625,0.010046875
0.009615625,0.010015625
0.01011875,0.010115625
0.010096875,0.00974375
0.009796875,0.009996875
0.009740625,0.009975
0.0101125,0.01014375
0.009940625,0.0101625
0.010015625,0.009984375
0.009740625,0.00978125
0.0100875,0.00999375
0.010071875,0.009915625
0.010084375,0.010209375
0.0099125,0.0103125
0.0104,0.009971875
0.00965625,0.010009375
0.0100625,0.009815625
0.00996875,0.00995
0.009878125,0.010096875
0.01008125,0.010171875
0.010159375,0.00984375
0.009925,0.0100125
0.010075,0.010128125
0.00976875,0.010109375
0.010090625,0.0098375
0.009846875,0.009853125
0.010025,0.00965625
0.009996875,0.01008125
