Cycle 1,Cycle 2
0.0001875,0.000165625
0.000209375,0.0001875
0.000225,0.00021875
0.00024375,0.000215625
0.000284375,0.000265625
0.0002875,0.000353125
0.000371875,0.000303125
0.000459375,0.00049375
0.0005625,0.00060625
0.00061875,0.000675
0.00083125,0.000984375
0.001109375,0.00115
0.0014,0.00154375
0.001903125,0.001853125
0.00243125,0.00255
0.003034375,0.003103125
0.00394375,0.00405625
0.004671875,0.00476875
0.005571875,0.0057625
0.00651875,0.0062375
0.00719375,0.007175
0.007509375,0.007478125
0.008109375,0.008184375
0.00875,0.00886875
0.009521875,0.00934375
0.010678125,0.01040625
0.010996875,0.011378125
0.0116625,0.01135625
0.012240625,0.0123125
0.01304375,0.012790625
0.013628125,0.013725
0.014428125,0.014778125
0.01464375,0.014565625
0.015275,0.01535
0.016146875,0.01599375
0.017075,0.016890625
0.017228125,0.0174
0.017596875,0.017571875
0.0179125,0.017784375
0.01930625,0.019109375
0.01850625,0.018709375
0.01945625,0.019696875
0.01993125,0.019715625
0.01974375,0.019890625
0.0201375,0.02029375
0.0204125,0.02069375
0.020915625,0.0203
0.020703125,0.020996875
0.020903125,0.0209125
0.02108125,0.020978125
0.0210875,0.0208625
0.0206625,0.02055625
0.020415625,0.02095625
0.0210625,0.021046875
0.020496875,0.0206375
0.02029375,0.0200875
0.0200375,0.0196625
0.019590625,0.01973125
0.01951875,0.019275
0.01910625,0.01915625
0.0185375,0.018584375
0.01810625,0.01843125
0.017425,0.0178375
0.017340625,0.017275
0.01664375,0.016859375
0.016253125,0.01648125
0.01544375,0.015440625
0.014984375,0.01476875
0.014740625,0.01440625
0.0136625,0.013515625
0.01264375,0.012734375
0.01226875,0.012171875
0.012003125,0.011590625
0.01091875,0.011046875
0.010071875,0.01025625
0.009471875,0.00963125
0.00881875,0.008484375
0.00825,0.008025
0.008015625,0.007496875
0.00691875,0.007003125
0.006690625,0.0066125
0.00545625,0.005690625
0.004740625,0.004784375
0.003853125,0.004003125
0.003309375,0.00310625
0.002415625,0.002484375
0.001815625,0.0019375
0.001528125,0.001575
0.0010875,0.001259375
0.00098125,0.00080625
0.000825,0.000759375
0.000584375,0.000571875
0.000459375,0.000409375
0.000328125,0.000378125
0.00035625,0.0003625
0.000334375,0.0002625
0.0002,0.000228125
0.000190625,0.0002
0.000246875,0.000228125
0.000203125,0.000184375
