Cycle 1,Cycle 2
0.0,0.0
3.125e-6,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
3.125e-6,0.0
0.0,0.0
3.125e-6,0.0
3.125e-6,0.0
6.25e-6,0.0
1.5625e-5,0.0
9.375e-6,1.5625e-5
3.4375e-5,2.8125e-5
4.6875e-5,5.0e-5
0.000115625,8.125e-5
0.000203125,0.00016875
0.0003625,0.0004
0.000659375,0.0006625
0.001265625,0.00128125
0.002153125,0.002146875
0.00338125,0.0034
0.005090625,0.0050875
0.00705,0.00716875
0.009034375,0.008690625
0.01039375,0.010253125
0.010978125,0.01118125
0.0112375,0.01148125
0.012353125,0.01241875
0.013865625,0.013740625
0.015615625,0.015278125
0.01534375,0.01600625
0.016196875,0.016328125
0.01808125,0.018015625
0.01861875,0.018725
0.019809375,0.01933125
0.02005,0.020340625
0.021225,0.021278125
0.021846875,0.021315625
0.0227125,0.022825
0.023275,0.02323125
0.023353125,0.0235625
0.024375,0.02394375
0.02463125,0.024359375
0.024721875,0.025515625
0.025409375,0.025259375
0.025309375,0.025134375
0.025953125,0.026340625
0.0251375,0.02540625
0.02585625,0.025425
0.0256,0.025621875
0.02529375,0.025321875
0.025278125,0.025446875
0.025196875,0.025034375
0.024390625,0.0242875
0.023959375,0.02479375
0.02351875,0.0231625
0.023575,0.02361875
0.022621875,0.02204375
0.0213125,0.021384375
0.0213625,0.0213625
0.019990625,0.02024375
0.019615625,0.019509375
0.018878125,0.018734375
0.018203125,0.017778125
0.016271875,0.016515625
0.015903125,0.016121875
0.015121875,0.015071875
0.013840625,0.014046875
0.012325,0.012040625
0.011271875,0.01151875
0.011,0.010825
0.010184375,0.010215625
0.00925,0.009
0.006846875,0.0070625
0.00520625,0.0050625
0.003303125,0.003390625
0.002096875,0.00206875
0.00125,0.001246875
0.000740625,0.000709375
0.000359375,0.000453125
0.0002125,0.0002375
0.000115625,0.000103125
3.4375e-5,4.375e-5
2.5e-5,1.5625e-5
1.5625e-5,9.375e-6
6.25e-6,1.25e-5
6.25e-6,0.0
6.25e-6,0.0
3.125e-6,3.125e-6
0.0,3.125e-6
3.125e-6,0.0
0.0,0.0
0.0,0.0
0.0,0.0
6.25e-6,0.0
6.25e-6,0.0
0.0,0.0
0.0,0.0
