Cycle 1,Cycle 2
0.009871875,0.0098125
0.0095875,0.009659375
0.00988125,0.00989375
0.009646875,0.00970625
0.00950625,0.009853125
0.009765625,0.009559375
0.009859375,0.00970625
0.00989375,0.009703125
0.009828125,0.00971875
0.00961875,0.009765625
0.00975,0.009703125
0.009990625,0.009690625
0.009534375,0.009934375
0.0097375,0.00985625
0.00986875,0.009915625
0.009753125,0.0098625
0.009971875,0.0097625
0.009715625,0.009590625
0.00966875,0.010284375
0.0099375,0.00971875
0.010128125,0.009975
0.00970625,0.00993125
0.010140625,0.009790625
0.010084375,0.01024375
0.010053125,0.010046875
0.009946875,0.010109375
0.010096875,0.009840625
0.01008125,0.01014375
0.010134375,0.00996875
0.009875,0.010053125
0.00984375,0.009775
0.010078125,0.010259375
0.01008125,0.010303125
0.01005625,0.01009375
0.0103375,0.009934375
0.010090625,0.010228125
0.0100375,0.01024375
0.01019375,0.01041875
0.010425,0.01005
0.0103125,0.01034375
0.010421875,0.010359375
0.01010625,0.01020625
0.009834375,0.010271875
0.010521875,0.0101625
0.0103375,0.01010625
0.010384375,0.01040625
0.0105375,0.010171875
0.01043125,0.01015
0.01036875,0.010153125
0.010090625,0.010315625
0.010246875,0.01026875
0.010228125,0.010415625
0.010290625,0.010521875
0.010340625,0.0099625
0.0101375,0.010275
0.0103625,0.0103
0.010165625,0.010325
0.010190625,0.01029375
0.010275,0.01013125
0.010378125,0.01033125
0.01018125,0.0101875
0.010240625,0.01018125
0.00998125,0.0101875
0.01055625,0.0098875
0.010090625,0.010653125
0.00999375,0.01004375
0.009996875,0.010046875
0.009896875,0.010265625
0.010275,0.0100375
0.00995625,0.00986875
0.009990625,0.010075
0.010209375,0.01025
0.01035625,0.010234375
0.00964375,0.00985625
0.009959375,0.00998125
0.009915625,0.00995
0.010046875,0.010046875
0.009984375,0.0100875
0.009878125,0.009934375
0.010140625,0.009859375
0.009878125,0.009959375
0.009646875,0.009940625
0.01010625,0.010078125
0.009753125,0.0098
0.01005,0.009696875
0.00956875,0.009796875
0.010215625,0.00978125
0.009809375,0.009953125
0.009590625,0.009640625
0.00963125,0.00986875
0.009575,0.0099375
0.009896875,0.009825
0.009740625,0.009671875
0.01013125,0.009615625
0.010078125,0.010153125
0.00960625,0.00971875
0.00949375,0.009340625
0.009846875,0.009503125
0.0095875,0.009621875
0.009759375,0.009884375
