q,re_mean1,re_err1,im_mean1,im_err1,re_mean2,re_err2,im_mean2,im_err2,re_mean3,re_err3,im_mean3,im_err3
0.0008326,0.6833358562843421,0.00019190321324382033,0.00018949682487347412,0.0002861017487850745,0.683040639484586,0.00019047145927008022,0.0002239775555291167,0.0002849845823837711,0.6833758156282195,0.000191744204362532,-0.0009701262448884553,0.0002874372943172068
0.0008384,0.6899478861897457,0.00018900200010222464,-0.00025867722234729175,0.0002814082699992507,0.6901200545944115,0.00018946825658033088,-3.130642575766376e-5,0.00028720777886237996,0.6901462491665451,0.00018838338905254943,-9.562784014072343e-5,0.0002849534636559764
0.0008443,0.6966993889575828,0.00018511690817073432,0.00030551123667716025,0.0002864278948292086,0.6969574725466103,0.00018456267707261977,-0.0004268843113810856,0.00028743476882000894,0.6965502046843863,0.0001854011158422388,-0.00034927287536673057,0.0002821771284224992
0.0009111999999999999,0.7617096542920145,0.00014603993132639327,-4.221788500226733e-5,0.0002615195787254947,0.7613381127513962,0.00014607950314353462,-0.0002978912014159776,0.00026391651656385067,0.7618672346834441,0.00014512172695645958,0.0004239582889748361,0.00026203587520833786
0.0009174999999999999,0.7666099627277118,0.0001431439238900671,-0.0002957052848953752,0.00026265897019410147,0.7667808653511639,0.00014271407247122173,-0.00044624391769618085,0.0002622177919158559,0.7663772329821595,0.00014242526940676941,0.0003995473187528616,0.0002611338253937266
0.0009239,0.7718212857782576,0.00013984999144892122,7.814080559269893e-5,0.00025961107116632406,0.7717068531447969,0.00013828305622385522,-0.0007792507506735328,0.00025949082371502026,0.7715766755611636,0.00014022991062203347,0.00040684812396097296,0.0002575521484127968
0.0009303,0.7766191308445796,0.00013684920625677184,0.00039093692948301165,0.00025892850763179496,0.776777912300468,0.00013753693093069083,3.5994756349971623e-6,0.0002555855156734599,0.7766839467674651,0.00013867542861799455,-0.00013448766794539583,0.00025298202555585334
0.0009368,0.7814199292168285,0.00013350992075190766,-6.532934427885647e-5,0.0002573040777417026,0.78158030348853,0.00013389244835198698,0.0003849888273392947,0.0002576950387125371,0.7814923511901589,0.0001352305233221812,-0.00019069270029472435,0.000255427390391167
0.0009498999999999999,0.790902468279537,0.00012793455179703286,-0.000303395545041278,0.0002521620730780202,0.7905758475556508,0.00012895091355300534,-0.0004727062638661965,0.00025321389468104677,0.7904243155703795,0.00012850731194964492,0.0011881900454447619,0.00025162880644818134
0.0009565,0.7953553365125302,0.00012548832635529269,0.0002204757648617692,0.0002494783961205517,0.7950269199787394,0.00012574535030144047,0.0003502150729143611,0.0002503034338256365,0.7951076127361072,0.00012663111121669773,-0.00061349080526686,0.00025179443208162814
0.0009630999999999999,0.7996747734278727,0.00012304358017238787,-0.00018972628024952056,0.0002468259409482584,0.7996027309021989,0.00012269206452708337,0.00016492837095717516,0.00024775066152363175,0.799440325178555,0.00012386211153879857,5.4618576514643904e-5,0.00024987542460018253
0.0009697999999999999,0.8035021436442287,0.00012084223562681249,-0.0001885583990347818,0.000245959707771402,0.8038218537923802,0.00012134823266172653,-0.00028105396614089306,0.00024333008032308698,0.8037548939569742,0.00012032836824961578,0.0004745151947739611,0.0002459732832633639
0.0009766,0.8079574280218156,0.00011884544221596844,6.837370507760176e-6,0.00024431168980715984,0.8078363348539779,0.00011762718312050055,0.00011579442389158139,0.0002447458886409937,0.8079109979252307,0.0001188569698983397,-0.00015928075425106875,0.000243093399307655
0.0009834,0.811948805243867,0.00011723254752841496,3.8310740038574445e-5,0.00024195874263884947,0.8119393159969537,0.00011616234798912832,0.0003965123954220628,0.0002397420238928996,0.8117780751105329,0.00011657859181263302,-0.0004535413429876644,0.0002434170255359526
0.0009901999999999999,0.8161471883140548,0.00011307206103835359,-0.0005458598721921133,0.00024042982588909982,0.8160017759364602,0.00011303898010825805,0.0003821652335143224,0.00023908311046967718,0.8159577764357835,0.00011256489128637325,0.00014487611603031212,0.0002403534664588405
0.0009971,0.8198395724330548,0.00010971535913793616,1.2229725319972684e-5,0.0002384388894355514,0.8199274749434345,0.00011098045416149695,-2.8204841742829477e-5,0.0002385110416632659,0.8198400307804401,0.00010989374726821321,7.26122361407226e-5,0.00024009156808850698
0.001004,0.8238679684591138,0.00010805778974434903,0.00022168165509320111,0.0002373627863848781,0.8237277205231385,0.00010828440563328809,-8.108763305917388e-5,0.00023635918582268442,0.8237362111173832,0.00010864439430035711,-5.173417036310197e-5,0.00023687605208185422
0.001011,0.8275260933039393,0.00010559737555858354,0.00026204309745301674,0.0002339815841647616,0.8273467749721167,0.00010572334295365483,-0.0001770267123176804,0.00023386978435330745,0.8273073680507039,0.0001068798331136553,-7.282329596752004e-5,0.0002327059163029979
0.001018,0.8310692291166626,0.00010435759991099216,0.0002911759491008988,0.0002317017855437592,0.8310087974271825,0.00010333705981382946,-0.0003778133416571128,0.00023192175075922904,0.8310102240308243,0.00010466218357779573,-5.433058376828979e-5,0.00023352639834761755
0.0010249999999999999,0.8346380847613974,0.00010118643138129205,0.00023872147233113265,0.00023066661403311532,0.8345483454766062,0.00010231847210874886,-0.00011866747739963688,0.0002288568554643634,0.834610503819687,0.00010239664058930828,-9.784483113628997e-5,0.0002284139699935289
0.001032,0.8379920110994233,9.924331797969598e-5,2.5971241523997758e-5,0.00022678504287613547,0.8379481126531937,0.0001004569849240999,0.00024591386441056635,0.00022848339063838552,0.8381075900974069,0.00010051116093421573,-2.0923676970177808e-5,0.00022953561972651043
0.001039,0.8415986273000364,9.77842086983855e-5,5.307806080789179e-5,0.00022338594941475836,0.8415426830890282,9.792079845537145e-5,-0.0003681133080072837,0.0002257854734568733,0.841330052304361,9.883434503763542e-5,0.0006343762966542756,0.00022334721008015194
0.001047,0.8448582802312685,9.568461923015897e-5,-0.0003424648848097032,0.0002257292504653851,0.8449483573603231,9.597694548876828e-5,0.00010217408674461881,0.0002246596982790934,0.8450157414536352,9.541014735681548e-5,-0.00014432290055277347,0.00022305573078572804
0.001084,0.8606332124280182,8.607301937583965e-5,0.0003895508843065068,0.00021342440101870778,0.8606876942138312,8.598622976347952e-5,-0.000559009660932041,0.00021254459112850647,0.8605718318704999,8.676223937658131e-5,-0.00014595237949139754,0.00021368958606758778
0.001122,0.8744439978916881,7.763743651534861e-5,0.00014829966850781864,0.00020506278406165848,0.8743724370831009,7.841300076560844e-5,-3.698691699539269e-5,0.00020553827704696128,0.8746428578286928,7.729059639126706e-5,9.524346682342644e-5,0.00020543692606006165
0.001161,0.8870729853147039,7.020713268310447e-5,1.2640436400351529e-5,0.0001931532534863559,0.8870987592944215,7.018419837753253e-5,-0.00012501931253280205,0.00019556473419896376,0.8871120659920448,6.94901669962202e-5,-4.906726105953433e-5,0.00019620901135825288
0.001202,0.8984297227239042,6.276087897315811e-5,-7.612531223555524e-5,0.00018842599811500998,0.8984271102000705,6.306838121224942e-5,-0.0002252886670328248,0.00018733984393077023,0.8984163420229241,6.326017121134983e-5,0.0001309410058354097,0.00018884718866651247
0.0013809999999999998,0.9332513211578173,4.1526339705197235e-5,0.00014104994124077504,0.00015583819016377914,0.9333305797923742,4.125839236382509e-5,2.575061153128595e-5,0.00015597394356114358,0.9332478766087066,4.1468616150268316e-5,-0.0001954827203861361,0.00015645753132060113
0.001586,0.9561181626518872,2.7355728642153492e-5,-2.998044409865239e-5,0.00012771223412607553,0.9561139165469312,2.7403645247848867e-5,7.290969905548856e-5,0.00012767632261765252,0.956112342248961,2.7297487983487253e-5,-0.000102518058106241,0.0001280035583303684
0.0018219999999999998,0.9710972981295041,1.7964970277527095e-5,-0.0001919824556636427,0.00010447680928510939,0.9711169318065915,1.822896994370507e-5,0.00011627803403859607,0.00010502346054863432,0.9710892727504337,1.807180976852162e-5,0.00011622678597154206,0.00010485405985969273
0.002093,0.9809498791011533,1.1878647166660245e-5,-0.00013487591416155086,8.509623227032881e-5,0.980964683959577,1.1910828696855006e-5,4.459322039830377e-6,8.543423473738746e-5,0.980933519953582,1.1824444867614074e-5,-1.8213155840529066e-5,8.567480205409365e-5
0.002405,0.9874523499553214,7.815143782633217e-6,-4.1235944121187494e-5,6.984045430189348e-5,0.9874539618625416,7.86445323172942e-6,5.918201318227114e-5,6.943319706291728e-5,0.9874391630971153,7.78137854034997e-6,-3.390925908498884e-5,6.95790076822494e-5
0.0027619999999999997,0.9917145870654329,5.196908226865288e-6,-3.270705643609043e-5,5.659999140451842e-5,0.9917215922243944,5.1880856787589494e-6,-1.2522100056671202e-5,5.660496755392222e-5,0.9917147901779821,5.14965050402201e-6,4.17582473252794e-5,5.688502262828086e-5
0.003173,0.9945479696370099,3.374689405955407e-6,-2.6305863881203128e-5,4.636387495172029e-5,0.9945447250163315,3.447217539339955e-6,5.900273539302536e-6,4.644953224974349e-5,0.9945446190057035,3.4280345081918113e-6,5.947617431587553e-5,4.577239878314342e-5
0.003645,0.9964070031282568,2.2358234824874434e-6,-1.900752909753441e-5,3.711659564769627e-5,0.9964060820183557,2.2552123374625615e-6,1.1789831368133512e-5,3.720982549043647e-5,0.9964078471495317,2.2509343980108776e-6,3.63556839480458e-5,3.7443168151029945e-5
0.004187,0.9976289924807541,1.487028821659144e-6,-1.9740004742528934e-5,3.0133592514436723e-5,0.9976302774086518,1.485130148958635e-6,-1.8040358047427488e-5,3.025968455552404e-5,0.9976297837437562,1.4853622474281266e-6,2.5041298892850018e-5,3.0381564676273933e-5
0.004809,0.9984336513997274,9.6884765848723e-7,0.0002578507627296065,2.6193530200975702e-5,0.9984283875184635,1.037019909040381e-6,0.0001035087872196093,2.5917571175038943e-5,0.9984383371643919,9.323486533493315e-7,-0.0004752073339843497,2.3904609103976926e-5
0.005523999999999999,0.9989707463955245,6.417018482323423e-7,1.683535727212912e-6,1.999058720773269e-5,0.9989702068962666,6.41834642539537e-7,2.5680526887919895e-5,1.9986267450669828e-5,0.9989696277698833,6.483890449185872e-7,-6.721046979060569e-6,1.992348809237458e-5
0.006346,0.9993181197973405,4.4764282701404734e-7,-8.250569282405727e-6,1.6585383806671484e-5,0.9993279277271616,4.173979747715867e-7,-8.23762213384694e-6,1.360389346258608e-5,0.999316894292467,4.223359529800869e-7,-2.878731977401526e-5,1.4126660644344563e-5
78.79000000000002,0.9993339864479723,4.2107598400333514e-7,8.984169634811204e-6,1.5942465726602856e-5,0.9993192061178121,4.233403123619406e-7,1.5430248290719144e-5,1.4392318096368836e-5,0.9993223330846518,4.0213742167646295e-7,2.0130296721741428e-5,1.4332493441172726e-5
90.51000000000002,0.9989700727192925,6.443318141890092e-7,-2.45422053616062e-5,2.011017064036382e-5,0.9989690852794021,6.394253090507885e-7,2.2473700623994906e-5,2.0074164197066908e-5,0.9989707590948368,6.454759980739059e-7,-3.3482077272828537e-6,2.0014310904636978e-5
104.0,0.9984407473325108,9.963608875311216e-7,-0.0005952226402067497,2.4423313290592616e-5,0.9984370918994111,9.729456481602549e-7,-0.00025231427251411816,2.3794363167814858e-5,0.998447593554793,9.638813289624647e-7,0.0005654119815300737,2.5346035772618402e-5
119.4,0.9976319321157674,1.4768342724350425e-6,-4.592603091468445e-5,3.062324249780182e-5,0.997630114455786,1.4881747964595775e-6,1.787892673015941e-7,3.018084771342812e-5,0.9976295540685078,1.4790814758358784e-6,3.632132863638386e-5,3.0303805404642845e-5
157.60000000000002,0.9945620283289565,3.389988411080384e-6,-8.010389813858613e-5,4.5611453189886125e-5,0.9945545824329629,3.40418246552374e-6,-2.8377131865994015e-5,4.6022408176814675e-5,0.9945429846239573,3.38405219083319e-6,-1.9851615690502308e-5,4.5802114709775105e-5
