Cycle 1,Cycle 2,Cycle 3
0.0003392857142857143,0.0003601190476190476,0.0003630952380952381
0.0003541666666666667,0.00036904761904761905,0.00039880952380952383
0.00042857142857142855,0.0004494047619047619,0.00048214285714285715
0.0004583333333333333,0.00044047619047619046,0.0003869047619047619
0.0004970238095238095,0.0004345238095238095,0.00046130952380952383
0.0006101190476190476,0.0005267857142857143,0.000550595238095238
0.0007291666666666667,0.0006815476190476191,0.0005892857142857143
0.0007351190476190476,0.0007916666666666666,0.0007827380952380952
0.000875,0.0008869047619047619,0.0008333333333333334
0.0011279761904761905,0.0012589285714285714,0.0009285714285714286
0.001505952380952381,0.0014404761904761904,0.001199404761904762
0.0017916666666666667,0.0016964285714285714,0.0014702380952380952
0.002050595238095238,0.0022202380952380954,0.0020625
0.0028095238095238095,0.002693452380952381,0.002395833333333333
0.0033333333333333335,0.0032648809523809523,0.002976190476190476
0.004089285714285715,0.003967261904761905,0.003705357142857143
0.004622023809523809,0.004633928571428572,0.004354166666666667
0.005535714285714285,0.005238095238095238,0.005252976190476191
0.006160714285714286,0.006232142857142857,0.005788690476190476
0.006598214285714285,0.006580357142857143,0.006473214285714286
0.00718452380952381,0.007089285714285715,0.007244047619047619
0.007544642857142857,0.007764880952380953,0.007663690476190476
0.00799702380952381,0.008104166666666668,0.008488095238095237
0.008770833333333334,0.00906845238095238,0.008693452380952382
0.009732142857142858,0.009592261904761906,0.009616071428571429
0.01042857142857143,0.010410714285714285,0.010446428571428572
0.011172619047619048,0.010696428571428572,0.01119345238095238
0.011580357142857142,0.011839285714285714,0.011866071428571429
0.011895833333333333,0.012157738095238095,0.012157738095238095
0.012982142857142857,0.012827380952380953,0.012770833333333334
0.013410714285714286,0.013464285714285715,0.013508928571428571
0.013830357142857143,0.014107142857142856,0.014151785714285714
0.014755952380952382,0.014845238095238095,0.014872023809523809
0.015163690476190476,0.015267857142857142,0.015491071428571429
0.01588095238095238,0.015708333333333335,0.015532738095238096
0.016458333333333332,0.016526785714285713,0.016208333333333335
0.016767857142857143,0.016711309523809524,0.01701488095238095
0.017160714285714286,0.017395833333333333,0.01717559523809524
0.017833333333333333,0.017404761904761906,0.01798511904761905
0.018583333333333334,0.018419642857142857,0.018321428571428572
0.018300595238095237,0.01879761904761905,0.018657738095238095
0.01868154761904762,0.018514880952380953,0.01869047619047619
0.019223214285714284,0.019020833333333334,0.01943154761904762
0.019535714285714285,0.019720238095238096,0.01932440476190476
0.019607142857142858,0.019470238095238096,0.020220238095238097
0.02001488095238095,0.020038690476190477,0.020422619047619047
0.020104166666666666,0.020107142857142858,0.019958333333333335
0.020324404761904762,0.019845238095238096,0.02082142857142857
0.02080654761904762,0.020699404761904763,0.019892857142857143
0.01980059523809524,0.020354166666666666,0.020678571428571428
0.02027083333333333,0.019907738095238096,0.020479166666666666
0.020616071428571428,0.02062797619047619,0.020157738095238097
0.019651785714285715,0.020595238095238094,0.020517857142857143
0.020276785714285716,0.019648809523809523,0.020080357142857143
0.019797619047619047,0.020011904761904762,0.02017559523809524
0.019857142857142858,0.019791666666666666,0.019886904761904762
0.01944345238095238,0.019633928571428573,0.019538690476190477
0.01918154761904762,0.01899404761904762,0.01924702380952381
0.01875297619047619,0.018910714285714284,0.01925595238095238
0.018431547619047618,0.01838095238095238,0.01861904761904762
0.018538690476190476,0.018592261904761903,0.018038690476190476
0.017735119047619048,0.01762202380952381,0.01831845238095238
0.01705059523809524,0.017395833333333333,0.017672619047619048
0.016776785714285713,0.01687797619047619,0.01638095238095238
0.01633333333333333,0.01666964285714286,0.016273809523809524
0.015794642857142858,0.015639880952380954,0.01606845238095238
0.015267857142857142,0.01512202380952381,0.015291666666666667
0.014824404761904763,0.014565476190476191,0.014660714285714286
0.013949404761904762,0.014494047619047618,0.014482142857142857
0.013431547619047619,0.013383928571428571,0.013473214285714286
0.01294345238095238,0.013026785714285715,0.012583333333333334
0.011785714285714287,0.01225,0.011803571428571429
0.011529761904761906,0.011291666666666667,0.011842261904761904
0.011166666666666667,0.010928571428571428,0.01125
0.010294642857142856,0.010508928571428572,0.010199404761904762
0.009639880952380952,0.009717261904761906,0.009511904761904761
0.009136904761904763,0.008535714285714285,0.008922619047619047
0.008116071428571429,0.008276785714285714,0.008175595238095239
0.0075,0.007681547619047619,0.0076994047619047615
0.006833333333333334,0.007169642857142857,0.007116071428571428
0.006800595238095238,0.006919642857142857,0.006613095238095238
0.006202380952380952,0.006035714285714286,0.006110119047619047
0.005517857142857143,0.005119047619047619,0.005172619047619047
0.004875,0.0046309523809523806,0.004532738095238095
0.0039255952380952384,0.003875,0.003648809523809524
0.003232142857142857,0.0032589285714285715,0.003
0.0027976190476190475,0.0026041666666666665,0.0023422619047619047
0.0022767857142857143,0.002017857142857143,0.0019077380952380952
0.0017291666666666666,0.0016130952380952381,0.0016041666666666667
0.0014375,0.001330357142857143,0.001351190476190476
0.0012142857142857142,0.001142857142857143,0.0010476190476190477
0.0010238095238095238,0.0008988095238095238,0.000869047619047619
0.0007142857142857143,0.0008720238095238095,0.0007291666666666667
0.0005982142857142857,0.000625,0.0007023809523809524
0.000494047619047619,0.0005833333333333334,0.0005863095238095238
0.0004583333333333333,0.00040773809523809523,0.00047916666666666664
0.00046130952380952383,0.0004464285714285714,0.0004226190476190476
0.0004136904761904762,0.0004166666666666667,0.00042857142857142855
0.000375,0.00038095238095238096,0.00041071428571428574
0.0003392857142857143,0.00043154761904761905,0.0003630952380952381
