Cycle 1,Cycle 2
0.00095625,0.00833125
0.001065625,0.008678125
0.0010875,0.008715625
0.001165625,0.00824375
0.001265625,0.00871875
0.001465625,0.008515625
0.001540625,0.008496875
0.001665625,0.008584375
0.0018,0.008625
0.0021625,0.0089625
0.00246875,0.008653125
0.0027875,0.008659375
0.003396875,0.008896875
0.003684375,0.00925625
0.004384375,0.008971875
0.004578125,0.009428125
0.005315625,0.009203125
0.005984375,0.009278125
0.006196875,0.009365625
0.006959375,0.0094375
0.00745625,0.009696875
0.008046875,0.009803125
0.008375,0.009925
0.0090375,0.009771875
0.009571875,0.01004375
0.01006875,0.0099375
0.01108125,0.010390625
0.011203125,0.010121875
0.01195,0.010321875
0.0128125,0.010378125
0.0130625,0.010790625
0.013971875,0.01035625
0.0142375,0.01069375
0.01491875,0.010953125
0.015015625,0.01083125
0.01540625,0.010796875
0.016184375,0.01100625
0.016403125,0.011075
0.01688125,0.010928125
0.01735,0.01119375
0.017809375,0.011609375
0.017984375,0.011121875
0.01829375,0.01125625
0.018509375,0.01118125
0.018703125,0.01150625
0.019009375,0.01170625
0.019171875,0.011546875
0.01913125,0.011315625
0.019109375,0.011225
0.0194125,0.01155
0.01905,0.0119
0.019553125,0.011540625
0.0191,0.011365625
0.018765625,0.011403125
0.01913125,0.011340625
0.018946875,0.011721875
0.018403125,0.01135
0.018396875,0.01113125
0.0177625,0.01125625
0.0178625,0.011384375
0.017403125,0.011096875
0.0169,0.011353125
0.016459375,0.011059375
0.015953125,0.0111375
0.01589375,0.010875
0.01503125,0.0106875
0.014959375,0.010915625
0.0141,0.010459375
0.013678125,0.01058125
0.01323125,0.01045625
0.012896875,0.01025625
0.011784375,0.010415625
0.011159375,0.010290625
0.010803125,0.010446875
0.01033125,0.009746875
0.009878125,0.010121875
0.00905,0.0094875
0.00850625,0.009896875
0.007746875,0.009534375
0.007446875,0.009553125
0.0068,0.00955625
0.0065,0.009415625
0.005725,0.009425
0.005384375,0.0091625
0.00489375,0.00925
0.00425,0.00895625
0.00371875,0.00896875
0.00315625,0.00908125
0.002934375,0.00890625
0.002471875,0.00876875
0.002025,0.008875
0.001915625,0.008715625
0.001690625,0.00854375
0.0014375,0.008559375
0.00133125,0.008409375
0.0012125,0.0086375
0.001165625,0.008578125
0.001021875,0.0084
0.001021875,0.008728125
0.001059375,0.008240625
