Cycle 1,Cycle 2
9.375e-6,0.009596875
1.875e-5,0.00969375
2.5e-5,0.0095625
2.8125e-5,0.00914375
1.875e-5,0.009703125
4.0625e-5,0.009759375
8.4375e-5,0.0095625
0.000103125,0.009759375
8.125e-5,0.00965
0.000146875,0.010059375
0.0002125,0.009471875
0.00028125,0.00969375
0.00035,0.0096375
0.000621875,0.00964375
0.00081875,0.00980625
0.001296875,0.009796875
0.00198125,0.0099625
0.00255,0.009678125
0.003578125,0.00955625
0.00461875,0.010003125
0.005821875,0.00990625
0.007125,0.009815625
0.008434375,0.01015625
0.008815625,0.0098875
0.0091375,0.01030625
0.00950625,0.0098
0.010746875,0.00995625
0.01174375,0.01030625
0.012953125,0.0100875
0.013325,0.01013125
0.0136125,0.00989375
0.014846875,0.010171875
0.015346875,0.010146875
0.0164125,0.0103875
0.016878125,0.01053125
0.017034375,0.0100625
0.01840625,0.010590625
0.018721875,0.00989375
0.01918125,0.0107375
0.019865625,0.01010625
0.02015625,0.0102125
0.020375,0.010628125
0.0211625,0.0102875
0.0210875,0.0103875
0.0214,0.0104625
0.02195,0.010546875
0.022175,0.010315625
0.022509375,0.01075625
0.02231875,0.010025
0.022271875,0.010528125
0.022434375,0.0105625
0.022134375,0.010559375
0.022353125,0.010321875
0.02213125,0.010265625
0.02205,0.010575
0.0212,0.01045
0.021284375,0.01053125
0.021021875,0.010375
0.020359375,0.00998125
0.020278125,0.010221875
0.0198375,0.010671875
0.0188375,0.010159375
0.018859375,0.01061875
0.018559375,0.0099625
0.017015625,0.010196875
0.01669375,0.010553125
0.0164125,0.010040625
0.015596875,0.009909375
0.014634375,0.010221875
0.0137875,0.010203125
0.01346875,0.01025625
0.0126125,0.010375
0.011790625,0.0096125
0.0105625,0.010015625
0.009753125,0.009796875
0.009334375,0.01006875
0.00901875,0.009825
0.008115625,0.01
0.007115625,0.00999375
0.00588125,0.0095
0.004609375,0.009778125
0.003615625,0.0100125
0.002540625,0.009703125
0.001840625,0.0100125
0.00129375,0.00974375
0.00086875,0.00954375
0.00058125,0.009790625
0.000328125,0.0096
0.000296875,0.009784375
0.00020625,0.009709375
0.00013125,0.00968125
0.0001,0.00961875
8.125e-5,0.009703125
4.6875e-5,0.009575
2.5e-5,0.009525
3.75e-5,0.009671875
1.5625e-5,0.00956875
1.875e-5,0.009140625
2.5e-5,0.009521875
1.5625e-5,0.009725
