Cycle 1,Cycle 2
0.0,0.002196875
0.0,0.00215
0.0,0.00225625
0.0,0.00248125
0.0,0.00253125
0.0,0.002784375
0.0,0.00300625
0.0,0.003121875
0.0,0.003371875
0.0,0.003784375
0.0,0.003946875
0.0,0.004240625
0.0,0.004625
0.0,0.004640625
0.0,0.005
0.0,0.005546875
0.0,0.006103125
0.0,0.00660625
0.0,0.0069375
0.0,0.007521875
0.0,0.007996875
0.0,0.008271875
0.0,0.008559375
0.0,0.009271875
0.0,0.0097375
0.0,0.01025
0.0,0.010590625
0.0,0.011265625
0.0,0.011821875
0.0,0.012334375
0.0,0.012421875
0.0,0.0132
1.5625e-5,0.013203125
6.875e-5,0.013875
0.000678125,0.014390625
0.003615625,0.014596875
0.012415625,0.015128125
0.02238125,0.015909375
0.025128125,0.01555
0.029171875,0.016046875
0.03245625,0.016759375
0.0351875,0.016665625
0.03710625,0.017009375
0.0395375,0.017034375
0.040675,0.017265625
0.042675,0.017746875
0.04399375,0.01760625
0.04458125,0.0175375
0.044940625,0.017796875
0.04546875,0.017965625
0.045134375,0.017709375
0.04536875,0.017753125
0.044309375,0.0173625
0.0439875,0.017678125
0.042803125,0.01755
0.040740625,0.017178125
0.039871875,0.017359375
0.037471875,0.0168
0.035203125,0.01700625
0.032265625,0.01644375
0.029021875,0.015878125
0.0251375,0.0157625
0.0223,0.01535
0.01215,0.015390625
0.003484375,0.014721875
0.000590625,0.014340625
5.3125e-5,0.01405
9.375e-6,0.0135375
0.0,0.012884375
0.0,0.012740625
0.0,0.012390625
0.0,0.0116
0.0,0.011265625
0.0,0.0106375
0.0,0.0099875
0.0,0.009871875
0.0,0.009403125
0.0,0.008909375
0.0,0.008290625
0.0,0.00800625
0.0,0.00715
0.0,0.006865625
0.0,0.006428125
0.0,0.00605625
0.0,0.00541875
0.0,0.005425
0.0,0.0048375
0.0,0.0047
0.0,0.00410625
0.0,0.003796875
0.0,0.0035
0.0,0.003240625
0.0,0.003059375
0.0,0.002678125
0.0,0.002628125
0.0,0.00243125
0.0,0.002271875
0.0,0.002234375
0.0,0.0022875
0.0,0.0023625
