Cycle 1,Cycle 2
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,3.125e-6
0.0,3.125e-6
0.0,1.5625e-5
0.0,3.125e-5
0.0,6.5625e-5
0.0,0.000221875
0.0,0.0005
0.0,0.001090625
0.0,0.002659375
0.0,0.004871875
0.0,0.008171875
0.0,0.011153125
0.0,0.012775
0.0,0.013559375
0.0,0.01418125
0.0,0.016178125
0.0,0.0182625
0.0,0.01868125
3.125e-6,0.019325
0.00019375,0.021659375
0.002240625,0.021759375
0.0119375,0.02264375
0.0265375,0.0239
0.030903125,0.0242625
0.037178125,0.025421875
0.0405125,0.02560625
0.04391875,0.026478125
0.04728125,0.027615625
0.049390625,0.0270125
0.050559375,0.02774375
0.05244375,0.027540625
0.05288125,0.027690625
0.0539125,0.02859375
0.05399375,0.02841875
0.0533875,0.028109375
0.052090625,0.0278625
0.050584375,0.027884375
0.0491875,0.026690625
0.0473375,0.027921875
0.044371875,0.02604375
0.039853125,0.025990625
0.0373125,0.024921875
0.030509375,0.024496875
0.02719375,0.024215625
0.0117875,0.022509375
0.00230625,0.022215625
0.000178125,0.02116875
1.25e-5,0.019346875
0.0,0.018734375
0.0,0.018375
0.0,0.0159125
0.0,0.01425
0.0,0.013440625
0.0,0.013121875
0.0,0.01103125
0.0,0.00784375
0.0,0.004921875
0.0,0.002646875
0.0,0.00133125
0.0,0.00054375
0.0,0.000234375
0.0,9.0625e-5
0.0,3.125e-5
0.0,9.375e-6
0.0,0.0
0.0,6.25e-6
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
