Cycle 1,Cycle 2
0.010146875,0.0102625
0.010159375,0.0098625
0.0098125,0.00985
0.0098875,0.01008125
0.0100125,0.0102
0.009771875,0.01014375
0.0101375,0.00983125
0.01006875,0.009703125
0.00981875,0.009984375
0.00978125,0.01023125
0.010178125,0.010203125
0.009846875,0.0099875
0.010015625,0.01003125
0.010040625,0.009940625
0.00999375,0.0099875
0.01,0.01
0.009853125,0.0103375
0.010059375,0.009940625
0.009940625,0.009940625
0.01015625,0.00995
0.010103125,0.010003125
0.00985625,0.009815625
0.009990625,0.009859375
0.010296875,0.00984375
0.00993125,0.010021875
0.009984375,0.010165625
0.00986875,0.009909375
0.0102375,0.01020625
0.0098,0.0098125
0.010165625,0.009928125
0.01001875,0.009925
0.009846875,0.010078125
0.00985625,0.00989375
0.0101375,0.010084375
0.01026875,0.01025
0.01005625,0.01010625
0.010025,0.009703125
0.0101875,0.0097875
0.01008125,0.0102375
0.010090625,0.01025
0.009796875,0.01004375
0.00998125,0.00993125
0.010125,0.009925
0.009796875,0.010171875
0.010278125,0.0098
0.0100125,0.00988125
0.00995625,0.01016875
0.01001875,0.01
0.009940625,0.00978125
0.0098375,0.010271875
0.010134375,0.00975
0.010225,0.010184375
0.0099125,0.01006875
0.009959375,0.010246875
0.009846875,0.00974375
0.01035625,0.00986875
0.010190625,0.009946875
0.009515625,0.010078125
0.00995,0.01001875
0.010209375,0.010090625
0.010021875,0.0097875
0.010196875,0.010025
0.009975,0.0101375
0.010103125,0.009959375
0.0101125,0.009946875
0.010003125,0.009728125
0.0099375,0.0099625
0.0099,0.010109375
0.00980625,0.01016875
0.010021875,0.00995625
0.009725,0.010284375
0.0098125,0.0098625
0.010271875,0.0100375
0.010103125,0.009896875
0.00983125,0.0100125
0.01038125,0.010328125
0.00975,0.009975
0.01004375,0.01008125
0.009934375,0.00985
0.010115625,0.0098875
0.0099875,0.009903125
0.0099,0.010028125
0.0096625,0.009671875
0.0101,0.010175
0.009740625,0.010075
0.0098875,0.009703125
0.010425,0.010075
0.01015625,0.01011875
0.0097625,0.01000625
0.00999375,0.010278125
0.009784375,0.01009375
0.009984375,0.00985625
0.009953125,0.009853125
0.010271875,0.00985625
0.00980625,0.01050625
0.0098875,0.009678125
0.01031875,0.010196875
0.009784375,0.009753125
0.0101375,0.009871875
0.00988125,0.00998125
