Cycle 1,Cycle 2,Cycle 3
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.125e-6,0.0
3.125e-6,1.25e-5,0.0
1.5625e-5,2.1875e-5,2.1875e-5
0.0001125,9.6875e-5,9.6875e-5
0.00039375,0.0004,0.0004125
0.001209375,0.00105,0.001165625
0.003053125,0.0029625,0.003109375
0.006721875,0.006534375,0.006834375
0.0109875,0.01135,0.011409375
0.014325,0.0148875,0.0151625
0.016715625,0.016184375,0.01561875
0.016371875,0.016790625,0.0170375
0.01950625,0.019059375,0.019109375
0.021071875,0.02129375,0.02085
0.02159375,0.021675,0.02161875
0.023834375,0.023365625,0.02345
0.0243625,0.025053125,0.0248
0.025515625,0.02511875,0.025328125
0.02684375,0.02709375,0.02665625
0.02748125,0.027084375,0.02743125
0.02851875,0.028125,0.02858125
0.02855,0.029234375,0.029159375
0.0293375,0.02968125,0.029228125
0.0301125,0.02998125,0.029909375
0.0306375,0.029915625,0.030759375
0.03085625,0.03105625,0.03055
0.030653125,0.0306625,0.03136875
0.031,0.030734375,0.030946875
0.030959375,0.031484375,0.0311375
0.031090625,0.030875,0.030865625
0.030621875,0.030859375,0.030671875
0.0304125,0.03049375,0.030328125
0.030184375,0.029628125,0.02995
0.029540625,0.0297875,0.029778125
0.028575,0.0286,0.02868125
0.028846875,0.02825,0.028546875
0.0273,0.027434375,0.02695
0.027109375,0.026584375,0.02685
0.02515625,0.025371875,0.025234375
0.024253125,0.025265625,0.024934375
0.023840625,0.0229875,0.023153125
0.02143125,0.0217125,0.021371875
0.021425,0.021053125,0.021740625
0.0191375,0.0197625,0.018746875
0.016959375,0.01641875,0.016978125
0.016290625,0.016309375,0.016053125
0.014615625,0.015153125,0.014853125
0.011275,0.010978125,0.01114375
0.00648125,0.006603125,0.006615625
0.00305,0.0031625,0.00314375
0.0012875,0.00115625,0.00114375
0.000246875,0.000490625,0.000365625
9.6875e-5,0.000125,0.000121875
2.1875e-5,1.875e-5,2.1875e-5
6.25e-6,3.125e-6,0.0
0.0,3.125e-6,3.125e-6
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
