Cycle 1,Cycle 2,Cycle 3
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,3.125e-6,3.125e-6
9.375e-6,1.25e-5,9.375e-6
1.5625e-5,3.4375e-5,5.0e-5
0.00011875,0.00014375,0.000140625
0.000515625,0.00048125,0.000528125
0.001296875,0.001371875,0.001315625
0.003215625,0.003153125,0.003009375
0.0062625,0.00636875,0.006428125
0.010403125,0.0105125,0.010465625
0.013759375,0.01375625,0.0137875
0.015115625,0.01506875,0.01536875
0.015746875,0.0159375,0.015584375
0.0175375,0.0176375,0.017634375
0.019996875,0.019553125,0.01975625
0.0200375,0.020321875,0.02065625
0.021575,0.021215625,0.021303125
0.0233875,0.023234375,0.023125
0.023628125,0.023790625,0.023903125
0.024890625,0.024590625,0.024775
0.0259875,0.02624375,0.025578125
0.02628125,0.025884375,0.0264
0.027746875,0.027503125,0.0275875
0.027490625,0.02796875,0.027428125
0.02818125,0.0285,0.028625
0.028540625,0.0288,0.028484375
0.02940625,0.0290125,0.029559375
0.029340625,0.029615625,0.0288
0.029696875,0.029675,0.029878125
0.02974375,0.0297875,0.0294875
0.0296875,0.029475,0.029653125
0.0293625,0.029875,0.0298125
0.029453125,0.02925625,0.029253125
0.0294,0.02965625,0.0293
0.028753125,0.02823125,0.028928125
0.02856875,0.028346875,0.02870625
0.027090625,0.02773125,0.0275125
0.02745,0.0274625,0.02765625
0.02610625,0.02635625,0.026309375
0.02580625,0.025821875,0.026
0.025240625,0.024975,0.025021875
0.023946875,0.023696875,0.023546875
0.0233375,0.0230875,0.022621875
0.02124375,0.0217875,0.0218375
0.02029375,0.020134375,0.020221875
0.01994375,0.019790625,0.01999375
0.017634375,0.017321875,0.01728125
0.01565,0.015921875,0.015640625
0.015103125,0.015134375,0.0150875
0.014190625,0.0140625,0.013840625
0.010196875,0.010396875,0.0104375
0.006425,0.0060125,0.006425
0.00311875,0.0033875,0.00319375
0.001328125,0.001225,0.001384375
0.00050625,0.000478125,0.00045625
0.000184375,0.000140625,0.0001375
4.375e-5,4.6875e-5,5.3125e-5
6.25e-6,6.25e-6,9.375e-6
0.0,3.125e-6,6.25e-6
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
