Cycle 1,Cycle 2,Cycle 3
0.00511875,0.005459375,0.005121875
0.00493125,0.00500625,0.005034375
0.004928125,0.00519375,0.0051
0.0053375,0.0051875,0.005265625
0.005396875,0.00528125,0.00526875
0.0054,0.0054,0.005353125
0.00544375,0.00545625,0.005403125
0.0056625,0.0056375,0.00555625
0.005725,0.0057125,0.005728125
0.006078125,0.006071875,0.005990625
0.006175,0.005896875,0.00603125
0.00625,0.0065375,0.006375
0.0062875,0.0065125,0.0066625
0.0069,0.00660625,0.00683125
0.007025,0.006928125,0.006784375
0.00734375,0.007528125,0.007375
0.00723125,0.007584375,0.007375
0.007771875,0.007678125,0.0079625
0.008115625,0.007853125,0.008034375
0.008221875,0.0084625,0.008340625
0.008303125,0.008546875,0.008578125
0.00865625,0.009003125,0.00870625
0.009465625,0.009440625,0.009234375
0.0095,0.009678125,0.009615625
0.0103125,0.009703125,0.010025
0.009975,0.010284375,0.010346875
0.01055,0.010334375,0.010559375
0.0106,0.010746875,0.010825
0.01081875,0.010996875,0.011171875
0.011725,0.011334375,0.0111875
0.0116875,0.01183125,0.01166875
0.012065625,0.012175,0.012115625
0.01203125,0.012178125,0.011975
0.01260625,0.012440625,0.01263125
0.01278125,0.012765625,0.012903125
0.01335625,0.012896875,0.012878125
0.01313125,0.013146875,0.013259375
0.013359375,0.0133875,0.013171875
0.01395,0.01398125,0.0139375
0.01344375,0.013765625,0.013746875
0.014121875,0.014096875,0.014225
0.014034375,0.01435625,0.01455625
0.014675,0.014828125,0.01425625
0.0146125,0.01455625,0.014521875
0.01440625,0.014584375,0.014440625
0.014709375,0.014515625,0.014984375
0.01463125,0.014875,0.014796875
0.015090625,0.0148875,0.014721875
0.0149125,0.014853125,0.014684375
0.015090625,0.01469375,0.014834375
0.01483125,0.014765625,0.014953125
0.01460625,0.015084375,0.014884375
0.0149625,0.01464375,0.014828125
0.014875,0.014959375,0.01489375
0.01453125,0.0148625,0.014915625
0.01474375,0.0144875,0.0146625
0.01450625,0.014334375,0.014328125
0.0144875,0.014553125,0.014409375
0.013953125,0.014334375,0.01449375
0.01405625,0.014040625,0.0138
0.0141125,0.01375,0.0134875
0.013725,0.0135875,0.013834375
0.0134875,0.01355,0.013321875
0.013609375,0.013065625,0.013284375
0.0125625,0.013328125,0.01315625
0.01256875,0.0124375,0.012909375
0.01284375,0.012334375,0.011940625
0.01228125,0.012215625,0.01249375
0.011796875,0.012178125,0.01215
0.01161875,0.01175,0.011884375
0.011128125,0.011475,0.011253125
0.011440625,0.010634375,0.0109625
0.01075625,0.010590625,0.010921875
0.01030625,0.010653125,0.01048125
0.010246875,0.01021875,0.01028125
0.009953125,0.00965,0.00965625
0.009575,0.009503125,0.0094
0.009084375,0.00935,0.009296875
0.008690625,0.008984375,0.008884375
0.0085375,0.00874375,0.00900625
0.008490625,0.008284375,0.008259375
0.00825625,0.0079125,0.00793125
0.008034375,0.0077875,0.007725
0.007346875,0.00749375,0.00750625
0.0070125,0.0071625,0.007303125
0.007040625,0.007109375,0.00681875
0.0067,0.006628125,0.0067375
0.006446875,0.006375,0.006525
0.006290625,0.00606875,0.006215625
0.006209375,0.00626875,0.006003125
0.005959375,0.006078125,0.005634375
0.0057375,0.00583125,0.00575625
0.005590625,0.005784375,0.0057
0.00586875,0.00531875,0.00558125
0.005484375,0.005165625,0.005434375
0.005340625,0.005153125,0.0054625
0.00510625,0.00521875,0.005203125
0.005103125,0.005140625,0.005240625
0.00518125,0.005125,0.004990625
0.004975,0.00515,0.00504375
