Cycle 1,Cycle 2,Cycle 3
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,2.9761904761904763e-6,0.0
2.9761904761904763e-6,8.92857142857143e-6,0.0
4.1666666666666665e-5,5.9523809523809524e-5,5.9523809523809524e-5
0.0005119047619047619,0.0005327380952380952,0.0005
0.0031041666666666665,0.0030952380952380953,0.0030714285714285713
0.011702380952380952,0.01119047619047619,0.011354166666666667
0.022273809523809522,0.022508928571428572,0.022321428571428572
0.02524107142857143,0.024958333333333332,0.025306547619047617
0.02906547619047619,0.029354166666666667,0.029244047619047617
0.032544642857142855,0.03263095238095238,0.032782738095238094
0.03524107142857143,0.03545535714285714,0.035449404761904765
0.037279761904761906,0.03744940476190476,0.037151785714285714
0.040026785714285716,0.04017857142857143,0.03994940476190476
0.04147619047619048,0.040544642857142855,0.04143154761904762
0.04276785714285714,0.043163690476190474,0.04245535714285714
0.0438452380952381,0.04372321428571429,0.04420238095238095
0.04411011904761905,0.0447827380952381,0.044601190476190475
0.044964285714285714,0.04481547619047619,0.044696428571428574
0.04576190476190476,0.04569047619047619,0.04561309523809524
0.04534821428571428,0.04513988095238095,0.04539583333333334
0.04472916666666667,0.045214285714285714,0.04542559523809524
0.044788690476190475,0.04414285714285714,0.0439375
0.04388095238095238,0.04414880952380952,0.044101190476190474
0.04280654761904762,0.04305654761904762,0.04244345238095238
0.04108333333333333,0.04056845238095238,0.04130059523809524
0.04041369047619048,0.040095238095238094,0.03968452380952381
0.03751190476190476,0.0373125,0.03729166666666667
0.03545535714285714,0.035520833333333335,0.03537202380952381
0.032651785714285717,0.03249702380952381,0.03332142857142857
0.02863988095238095,0.029416666666666667,0.028851190476190475
0.02574702380952381,0.025449404761904763,0.025318452380952382
0.021988095238095237,0.022291666666666668,0.022285714285714287
0.011235119047619048,0.011211309523809524,0.011220238095238096
0.0032172619047619046,0.0032142857142857142,0.0032976190476190475
0.000494047619047619,0.0005386904761904761,0.0005119047619047619
4.464285714285714e-5,3.571428571428572e-5,4.464285714285714e-5
2.9761904761904763e-6,0.0,5.9523809523809525e-6
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
