Cycle 1,Cycle 2,Cycle 3
0.0042827380952380955,0.004113095238095238,0.004267857142857143
0.004193452380952381,0.004142857142857143,0.0039642857142857145
0.004199404761904762,0.004327380952380952,0.004238095238095238
0.004315476190476191,0.004416666666666667,0.004458333333333333
0.0044375,0.004455357142857143,0.0041815476190476195
0.00456547619047619,0.004443452380952381,0.004508928571428572
0.004729166666666666,0.004639880952380953,0.004616071428571429
0.004696428571428571,0.004648809523809524,0.00481547619047619
0.0050178571428571425,0.004961309523809524,0.004946428571428571
0.0052113095238095234,0.0051577380952380954,0.0050803571428571425
0.005446428571428572,0.0054136904761904765,0.005431547619047619
0.005642857142857143,0.005607142857142857,0.0055684523809523805
0.005678571428571429,0.0057321428571428575,0.005943452380952381
0.0061875,0.006279761904761905,0.00612202380952381
0.0068630952380952384,0.006375,0.006678571428571429
0.006851190476190476,0.006675595238095238,0.006702380952380953
0.006875,0.007139880952380952,0.007080357142857143
0.0074523809523809525,0.007339285714285714,0.007288690476190476
0.0076220238095238094,0.007568452380952381,0.00762797619047619
0.007925595238095239,0.0081875,0.008208333333333333
0.008383928571428572,0.008482142857142856,0.008360119047619047
0.008842261904761905,0.008663690476190476,0.008833333333333334
0.009276785714285715,0.009086309523809524,0.009163690476190476
0.009580357142857142,0.009491071428571429,0.009485119047619048
0.009851190476190477,0.009857142857142858,0.009901785714285714
0.01018154761904762,0.010541666666666666,0.010029761904761904
0.010574404761904762,0.010348214285714285,0.010660714285714286
0.010800595238095238,0.010913690476190476,0.010788690476190476
0.011520833333333333,0.011032738095238095,0.0113125
0.01175297619047619,0.012029761904761904,0.011696428571428571
0.011830357142857142,0.011732142857142858,0.011836309523809523
0.012452380952380953,0.012455357142857143,0.012422619047619047
0.012752976190476191,0.012589285714285714,0.012854166666666667
0.012761904761904763,0.013098214285714286,0.012863095238095238
0.013553571428571429,0.013294642857142857,0.013407738095238096
0.013461309523809523,0.01313095238095238,0.01350595238095238
0.013520833333333333,0.01381547619047619,0.013913690476190475
0.014148809523809524,0.014291666666666666,0.01386904761904762
0.014482142857142857,0.014377976190476191,0.014252976190476191
0.014285714285714285,0.014377976190476191,0.014586309523809524
0.014934523809523809,0.015059523809523809,0.014952380952380953
0.01475297619047619,0.014785714285714286,0.015154761904761905
0.015148809523809524,0.014970238095238095,0.015017857142857144
0.015526785714285713,0.015449404761904761,0.015047619047619048
0.01555654761904762,0.015386904761904761,0.015458333333333333
0.0155625,0.015514880952380952,0.015651785714285715
0.01605654761904762,0.015741071428571427,0.015672619047619046
0.015720238095238096,0.015702380952380954,0.015669642857142858
0.015235119047619048,0.01563095238095238,0.015598214285714286
0.015788690476190477,0.016104166666666666,0.01593154761904762
0.015839285714285715,0.015610119047619048,0.01555952380952381
0.01569345238095238,0.015639880952380954,0.015875
0.015845238095238096,0.015830357142857143,0.01605059523809524
0.015782738095238096,0.015494047619047619,0.015571428571428571
0.01525,0.015419642857142857,0.01555952380952381
0.01556845238095238,0.015610119047619048,0.015589285714285714
0.015455357142857142,0.015758928571428573,0.01500297619047619
0.015160714285714286,0.015235119047619048,0.01518452380952381
0.014928571428571428,0.015011904761904763,0.014886904761904763
0.014803571428571428,0.014419642857142857,0.014991071428571428
0.014613095238095238,0.014622023809523809,0.014380952380952381
0.014755952380952382,0.014264880952380952,0.014133928571428572
0.013976190476190475,0.01394047619047619,0.014157738095238095
0.013770833333333333,0.014110119047619048,0.014226190476190476
0.013526785714285715,0.013672619047619048,0.013422619047619048
0.013369047619047619,0.013306547619047619,0.013357142857142857
0.012818452380952382,0.012925595238095238,0.012761904761904763
0.012770833333333334,0.012565476190476191,0.012636904761904762
0.012196428571428572,0.012339285714285714,0.012419642857142857
0.01187797619047619,0.012086309523809523,0.01175297619047619
0.011735119047619048,0.01131845238095238,0.011723214285714286
0.010952380952380953,0.01137797619047619,0.01125297619047619
0.011056547619047619,0.011175595238095238,0.010821428571428572
0.010669642857142857,0.010455357142857143,0.010523809523809524
0.009907738095238094,0.01017857142857143,0.010205357142857143
0.009883928571428571,0.010071428571428571,0.009553571428571429
0.009523809523809525,0.009482142857142857,0.009711309523809523
0.009098214285714286,0.00925297619047619,0.008958333333333334
0.008648809523809524,0.008883928571428572,0.008854166666666666
0.008139880952380952,0.008217261904761904,0.008532738095238095
0.00788095238095238,0.008202380952380952,0.008
0.007741071428571429,0.007857142857142858,0.007654761904761905
0.007568452380952381,0.007395833333333333,0.007199404761904762
0.006970238095238095,0.007127976190476191,0.007217261904761905
0.006758928571428571,0.006711309523809524,0.0067321428571428575
0.0065148809523809526,0.006130952380952381,0.006541666666666667
0.006363095238095238,0.006244047619047619,0.0060267857142857146
0.006077380952380952,0.005961309523809524,0.005851190476190476
0.005678571428571429,0.005633928571428572,0.005645833333333333
0.005389880952380952,0.0053363095238095236,0.0055
0.005163690476190476,0.005261904761904762,0.005276785714285714
0.0048482142857142856,0.004744047619047619,0.005095238095238095
0.004764880952380953,0.004761904761904762,0.0048244047619047615
0.004407738095238096,0.004845238095238095,0.004589285714285714
0.004377976190476191,0.004607142857142857,0.004479166666666667
0.004261904761904762,0.004288690476190476,0.004508928571428572
0.004288690476190476,0.004407738095238096,0.004464285714285714
0.004586309523809524,0.004217261904761905,0.0043363095238095235
0.00405952380952381,0.0040654761904761905,0.004375
0.0041875,0.004342261904761905,0.004395833333333333
