q,mean_val,stderr_val
0.0312,-6.088005952095324e-7,3.2623928733460813e-7
0.0359,-2.5585970515585644e-6,4.948330834754886e-7
0.0412,-3.05849115002412e-6,7.476421074057218e-7
0.0474,-6.104569665015141e-6,1.1250101654934259e-6
0.0544,-1.4792125270811521e-5,1.7007403428951272e-6
0.0625,-3.416259761338856e-5,2.588460444762713e-6
0.0718,-6.464628521784113e-5,3.887529768335189e-6
0.0825,-0.00015271894131121196,5.915225860212685e-6
0.0947,-0.0003674610646030006,9.009979462225892e-6
0.1088,-0.0008505078297772216,1.3569523164104748e-5
0.125,-0.001978995047327459,2.092867537231995e-5
0.1436,-0.004531495166780672,3.2377635783189434e-5
0.1649,-0.010726262542653171,4.966475082417443e-5
0.1895,-0.025665359037366914,7.664917475870934e-5
0.2176,-0.06134930129578937,0.00012065421710591464
0.25,-0.15306821597098688,0.0001977543159627211
0.2872,-0.4044111984926518,0.0002368731149726402
0.2973,-0.5248068690483861,0.0003938749046171946
0.3078,-0.685302616319888,0.0003247629792503465
0.3186,-0.9056351464517237,0.0003871096102948545
0.3299,-1.2168823277902625,0.0003328894028254188
0.3322,-1.2990450468096244,0.0007085146273814955
0.3345,-1.3808410925987158,0.0007391844123860155
0.3368,-1.4759685989399887,0.0007615641206458285
0.3392,-1.5718794990478366,0.0007864269105314223
0.3415,-1.6824935823631275,0.00045984321207111987
0.3439,-1.7907265331310542,0.0008008390307402299
0.3463,-1.9013659420491948,0.0007865877025632789
0.3487,-2.0182875698662603,0.0007602765666244994
0.3511,-2.1345981081213776,0.0007573946599385597
0.3536,-2.2489452562341845,0.0004319189364022706
0.356,-2.370782096561627,0.000729807148075997
0.3585,-2.490663550414542,0.0007314768010851691
0.361,-2.613092804611926,0.0007222038935854264
0.3635,-2.7384697474536255,0.0007271542928013287
0.366,-2.871245363354668,0.000412756627855303
0.3686,-3.005769904970677,0.0007021482804089715
0.3711,-3.1443582300724953,0.0007061457030525641
0.3737,-3.2860934782611637,0.0007017808344362988
0.3763,-3.430328505033464,0.0007033997493443601
0.3789,-3.58378908889506,0.00034730683661300297
0.3923,-4.421252635845991,0.00048516604411133295
0.4061,-5.429202398792623,0.00038963999713870814
0.409,-5.656998202497188,0.0006811567908696093
0.4118,-5.892805422180915,0.0006700644678816803
0.4147,-6.140876816903668,0.0006638373498816636
0.4175,-6.398540584176509,0.0006799524896124495
0.4204,-6.669720829548881,0.0003860139057221962
0.4234,-6.95344483311002,0.0006667848845745855
0.4263,-7.251911148509074,0.000670691040025252
0.4293,-7.568096986669223,0.0006751915820842232
0.4323,-7.8980867591421,0.0006644212849232764
0.4353,-8.24794243621104,0.00033277996722020807
0.4383,-8.618882948420108,0.0006647354351849315
0.4414,-9.012819035518856,0.0006690860034952419
0.4444,-9.431330340354634,0.0006651402419878632
0.4475,-9.877842815951082,0.0006654942338679996
0.4506,-10.356850578415708,0.00046882205562128766
0.4538,-10.87268392962646,0.0006619332535567344
0.4569,-11.43060640562863,0.0006610135102729299
0.4601,-12.036378541384597,0.0006580401565041941
0.4633,-12.696648863212317,0.0006580241167061514
0.4665,-13.42639958724189,0.00046727991203169585
1.1096,-1.3265372809972265,0.0006689543886612177
1.1173,0.6888459173728774,0.0006660081535408782
1.1251,2.607257217199589,0.0006611392876319992
1.1329,4.446822353743531,0.0006612776599723162
1.1408,6.211573794561876,0.0006653764833073026
1.1487,7.911031225879143,0.0003874900446286695
1.1567,9.548574711285212,0.0006681833874773634
1.1647,11.134567890686267,0.0006697677730904443
1.1728,12.669657095530711,0.0006684719955896941
1.181,14.160392624007228,0.0006691192577371079
1.1892,15.612349828998251,0.00047407634357778025
1.1975,17.02444652839094,0.0006671759276678398
1.2058,18.401892051804175,0.0006736834296123117
1.2142,19.74613157752723,0.0006761063848060214
1.2226,21.060517757749786,0.0006731366693215101
1.2311,22.348886503438965,0.00047891702258534525
1.2397,23.61065340826159,0.0006734100747578788
1.2483,24.847184760071023,0.0006794619326613978
1.257,26.061277014663773,0.0006753812212759715
1.2658,27.25422449715608,0.0006781191656537473
1.2746,28.42669842845944,0.0003954108078272991
1.3195,34.02793581432175,0.0004043416572647887
1.366,39.2727253837384,0.0005039977799513886
1.3755,40.28601491449322,0.0007147211058353352
1.3851,41.291921088797835,0.0007247175958923518
1.3947,42.284753847854724,0.0007353115388039417
1.4044,43.26887859028874,0.0007257428518280606
1.4142,44.24685972429275,0.00043189809669916165
1.4241,45.21505056316122,0.0007561368040766587
1.434,46.18071221619892,0.000774794454202688
1.4439,47.138847636366684,0.0007931867133975234
1.454,48.08760483570746,0.0008067524313273668
1.4641,49.03003504390629,0.00046108844205841815
1.4743,49.96270158381695,0.0007884805750675852
1.4845,50.88507683084111,0.0007650300559308441
1.4948,51.79544299563629,0.0007398375960894784
1.5052,52.69830057618832,0.0006930753047769966
1.5157,53.58727344265915,0.0003327331688197514
1.5263,54.464990875500554,0.0006365397718520794
1.5369,55.33620936315417,0.0006218706076771278
1.5476,56.2018612209962,0.000593207131179344
1.5583,57.05548300350126,0.0005646644316160573
1.5692,57.90247401099314,0.0003179495021364208
1.6245,62.04720621825477,0.00032486177603531264
1.6818,66.06254622849204,0.0002777338534119694
1.7411,69.98171151154662,0.0001955402924953593
1.8025,73.8220124707786,0.0002926308326710341
1.8661,77.59809312349316,0.00025080603752903864
2.0,84.99941622340701,0.0001957805753388193
2.2974,99.3853026075759,0.00012056066236061008
2.639,113.41901185751796,7.65821435501074e-5
3.0314,127.23526266028202,4.935107029075525e-5
