Cycle 1
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
6.25e-6
0.0
1.25e-5
2.5e-5
3.125e-5
9.375e-5
0.000125
0.00033125
0.0005375
0.00094375
0.00184375
0.0030375
0.00468125
0.007125
0.0100125
0.01299375
0.01549375
0.01709375
0.01784375
0.01874375
0.0197375
0.0205875
0.02235625
0.0244875
0.02478125
0.0242125
0.02564375
0.02638125
0.02806875
0.02834375
0.02765625
0.02805625
0.02969375
0.029675
0.02855625
0.0286625
0.03009375
0.029575
0.02818125
0.02781875
0.0276875
0.02704375
0.0272875
0.02531875
0.02514375
0.02470625
0.02396875
0.0222625
0.02080625
0.01879375
0.018625
0.0182125
0.017925
0.01575
0.013525
0.010375
0.0071625
0.0046625
0.00288125
0.00200625
0.0011625
0.000525
0.000275
0.00014375
7.5e-5
8.75e-5
6.25e-6
2.5e-5
0.0
6.25e-6
6.25e-6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
