Cycle 1
0.00588125
0.00615
0.0062
0.00610625
0.00559375
0.00596875
0.00620625
0.00599375
0.00645
0.00664375
0.006875
0.0069875
0.0073
0.00759375
0.0077375
0.00791875
0.0076125
0.00824375
0.0085875
0.0087875
0.0092375
0.00875625
0.00935625
0.00935625
0.0096125
0.0102125
0.01098125
0.010625
0.0107125
0.0111125
0.01171875
0.01178125
0.01164375
0.011925
0.01213125
0.01214375
0.01338125
0.01270625
0.0132
0.0130625
0.01370625
0.01360625
0.01364375
0.0135375
0.01375
0.014
0.013775
0.01405625
0.01391875
0.0142125
0.01390625
0.01395625
0.0137625
0.01375625
0.01385625
0.01409375
0.0135125
0.01379375
0.013525
0.01315625
0.01315
0.0130125
0.0132375
0.01273125
0.0123625
0.01193125
0.01243125
0.0119125
0.01168125
0.0110875
0.011525
0.01083125
0.0102875
0.01053125
0.0095375
0.010025
0.00970625
0.0090625
0.00914375
0.00935625
0.00878125
0.0083875
0.00805
0.00818125
0.007925
0.00785
0.00764375
0.00699375
0.0068625
0.006925
0.00623125
0.00625625
0.00605
0.006125
0.0062125
0.00626875
0.00579375
0.0062625
0.00583125
0.00580625
