Cycle 1
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
1.5625e-5
3.4375e-5
9.375e-5
0.0004125
0.00133125
0.003840625
0.0095
0.015509375
0.019534375
0.0204
0.025240625
0.028815625
0.031471875
0.034465625
0.0382375
0.0402875
0.04348125
0.044821875
0.04644375
0.047584375
0.048196875
0.048459375
0.0476
0.046740625
0.04503125
0.042659375
0.04015
0.037728125
0.035078125
0.031634375
0.02869375
0.025440625
0.02095
0.019171875
0.01554375
0.00944375
0.00410625
0.00128125
0.000421875
0.000115625
2.8125e-5
3.125e-6
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
0.0
