Cycle 1
0.000775
0.0007375
0.0007625
0.0008625
0.0006625
0.0007375
0.0008625
0.001125
0.001025
0.0012875
0.001225
0.0015
0.0015875
0.0017125
0.0023
0.00235
0.0023625
0.0029375
0.004325
0.004125
0.005
0.006
0.0066
0.008175
0.0081125
0.00955
0.0102875
0.0113375
0.0126375
0.0131375
0.013925
0.014875
0.015175
0.0161625
0.0164625
0.016275
0.0178125
0.0173625
0.0178375
0.0187625
0.019725
0.0200875
0.021075
0.020775
0.0206875
0.020875
0.0205125
0.021225
0.0216125
0.020775
0.0204125
0.0218625
0.021375
0.0208375
0.020925
0.020575
0.0216625
0.0201375
0.02025
0.0197625
0.018375
0.017875
0.018175
0.01715
0.0164
0.01645
0.01525
0.01525
0.014875
0.0141375
0.0141875
0.012575
0.012075
0.0109125
0.0100375
0.009125
0.00775
0.007
0.00635
0.0053625
0.0046625
0.0038625
0.0034625
0.003125
0.00285
0.0024
0.0023375
0.001825
0.0016625
0.0015125
0.0013125
0.00135
0.001075
0.00105
0.0009375
0.0007375
0.000825
0.00075
0.0006375
0.0004125
