Cycle 1
1.25e-5
2.5e-5
2.5e-5
3.75e-5
2.5e-5
3.75e-5
1.25e-5
2.5e-5
0.0
3.75e-5
1.25e-5
8.75e-5
6.25e-5
3.75e-5
0.0001875
0.0002
0.0003125
0.0003
0.000425
0.0005625
0.000775
0.0009375
0.0015
0.0016375
0.002275
0.0032375
0.004475
0.0059125
0.0076375
0.009
0.011175
0.0131
0.0160875
0.0176625
0.0203125
0.0218
0.0216875
0.0231625
0.0234
0.02285
0.0227875
0.0247125
0.0250125
0.0272125
0.0274875
0.0291625
0.029
0.028175
0.0282375
0.02725
0.0274875
0.0276125
0.028375
0.0289625
0.02855
0.0278
0.0264375
0.025525
0.023725
0.0231125
0.023
0.0235
0.0233125
0.0229875
0.020775
0.0193
0.017775
0.0158375
0.0137125
0.0114875
0.009175
0.007525
0.006025
0.0044
0.0032125
0.0025875
0.0019875
0.001425
0.0012125
0.000775
0.000675
0.0002375
0.0003875
0.0001375
0.0002
8.75e-5
0.0001125
5.0e-5
8.75e-5
5.0e-5
2.5e-5
1.25e-5
3.75e-5
5.0e-5
2.5e-5
3.75e-5
2.5e-5
5.0e-5
2.5e-5
0.0
