Cycle 1
0.0034375
0.00348125
0.00329375
0.0034875
0.00370625
0.00360625
0.00373125
0.00365
0.00413125
0.00398125
0.00435625
0.00435
0.005
0.0052875
0.0052125
0.0056875
0.006
0.00651875
0.00675625
0.007125
0.00745625
0.00796875
0.00825
0.0084125
0.00903125
0.0093125
0.0099
0.010375
0.01070625
0.01151875
0.0118
0.01219375
0.01285625
0.013425
0.0137375
0.01413125
0.01485625
0.0150875
0.01565
0.016275
0.0161
0.0162625
0.0170625
0.01656875
0.01749375
0.01715625
0.01724375
0.018375
0.018125
0.01840625
0.0182125
0.017875
0.01839375
0.01755625
0.0172125
0.0171875
0.017475
0.01671875
0.01655
0.01615
0.0163
0.01575625
0.0147375
0.01445
0.01420625
0.0136375
0.01345625
0.0129375
0.0131125
0.01226875
0.01153125
0.011125
0.0100375
0.0097875
0.00981875
0.00925
0.00818125
0.008325
0.00793125
0.0075375
0.0068375
0.00673125
0.00646875
0.00601875
0.0057375
0.0052875
0.0055125
0.00486875
0.00458125
0.00490625
0.00421875
0.00400625
0.0039125
0.003725
0.0036875
0.00376875
0.00340625
0.00341875
0.00330625
0.00334375
