q,s,bin,autocorr,jmean,jerr
0.001005,11.087585488232415,6,-0.009832340590629273,1.6300941600492677e-9,1.9880668770804206e-11
0.00107,10.986919888212311,5,-0.00767063500661021,2.41432310359058e-9,2.8537600186566105e-11
0.001139,10.88654192132445,5,-0.00888514868464463,3.489898494106969e-9,4.2009564114870015e-11
0.001212,10.786759605431916,6,0.00014773535162414248,5.096059895475875e-9,5.876713303905898e-11
0.00129,10.686577127886716,5,-0.0016146897066013767,7.133911218260421e-9,8.243726753195972e-11
0.0013729999999999999,10.58641781621465,7,-0.0025473623365258875,1.0845966272680947e-8,1.3127899175854667e-10
0.0014609999999999998,10.486632604569701,9,-0.00335178849855525,1.542830053930275e-8,1.8816132397338328e-10
0.001555,10.386475695127418,6,-0.008017878805144547,2.2729458212179836e-8,2.690197204205051e-10
0.001655,10.286365286146342,4,-0.0026467336481494933,3.330051609619594e-8,3.8369102679732927e-10
0.001761,10.18664783472631,5,-0.0007412186226183023,4.742551970735121e-8,5.585195993105854e-10
0.001874,10.086749625942339,3,-0.0031407280958506436,7.048966250838933e-8,8.180412121309022e-10
0.001994,9.987053590620526,3,-0.003892390650108773,1.0190682098295275e-7,1.137863362897033e-9
0.0021219999999999998,9.887118414987517,3,-3.671426185530915e-5,1.4988850576506393e-7,1.719777448524376e-9
0.0022589999999999997,9.786626145104288,3,-0.0019614004717713905,2.1463714413960353e-7,2.4589625933995127e-9
0.002404,9.686698341309363,3,0.00015691787613861748,3.042431796603987e-7,3.4825771024571682e-9
0.002558,9.58696343667694,8,-0.007238325104042375,4.5218108653685577e-7,5.538051535230516e-9
0.0027229999999999997,9.48655900751785,4,-0.003159945694457211,6.521591518708158e-7,7.585882038059124e-9
0.002897,9.387065332062278,3,-8.613653076629314e-5,9.422258444546314e-7,1.0653314593662528e-8
0.003084,9.286591470439339,5,-0.00039799501204733904,1.3904080310702672e-6,1.612526737902016e-8
0.0032819999999999998,9.18664156818122,4,-0.013595048333767382,2.036983945228505e-6,2.3409571820290934e-8
0.003492,9.087019167335182,6,-0.0066980106440473605,2.9023364900258728e-6,3.4876753493719874e-8
0.003717,8.98672116394127,4,-0.00500137255844063,4.279269833772288e-6,4.987760725258494e-8
0.003955,8.887031196749192,4,-0.00863989372167095,6.280461023504758e-6,7.358286872880651e-8
0.00421,8.786669275543735,6,-0.003049088365701018,8.929400353481924e-6,1.0577491440097561e-7
0.00448,8.686824001714074,11,-0.006724958915726594,1.2964004069435384e-5,1.5722253661452949e-7
0.004768,8.586748255432111,8,-0.0027800311684571797,1.871736083532787e-5,2.3182585012992581e-7
0.0050739999999999995,8.486835305892493,4,-0.0035681534608421653,2.69369649515336e-5,3.178151636781633e-7
0.005399999999999999,8.386814800136536,4,-0.011353246021068993,4.0059618509576025e-5,4.584786823477851e-7
0.0057469999999999995,8.28677898107578,6,-3.771833246205776e-5,5.753946982308955e-5,6.62403854509653e-7
0.006116,8.186821414466053,8,-0.0013203872546722279,8.433490529902664e-5,1.0329450322389793e-6
0.006509,8.086787971746027,4,-0.0020939250347260627,0.0001209472191194436,1.4095497529388175e-6
0.006927,7.98681325693455,4,-0.0018614560992131818,0.0001799944811460386,2.041244366218089e-6
0.007372,7.886804431243505,3,0.0004892181199732444,0.00025683038299249443,2.9018553674420886e-6
0.007845,7.786915872701542,4,-0.001414052782486459,0.00037567363898532264,4.260351794283849e-6
0.008348999999999999,7.6869019644114704,3,-0.0015606931364820008,0.0005444897840981846,6.119148283144819e-6
0.008886,7.5867758621798425,5,-0.0012962562164850245,0.0007826047591519631,9.352134723161077e-6
0.009455999999999999,7.486911221097578,6,-0.0033165723016530947,0.0011421732652202208,1.390418705329339e-5
0.010060000000000001,7.3874557761902535,6,-0.003923085869977855,0.0016972428891422783,2.029238435128219e-5
0.01071,7.2868871731990925,8,-0.0008053438075375201,0.002422930882381414,2.948396537616179e-5
0.0114,7.186600064044858,4,-0.008046787660204063,0.003592877054021441,4.2535069088380096e-5
0.01213,7.0869026154908585,5,-0.012304730113195028,0.005218408338890603,6.159520496858232e-5
0.012910000000000001,6.986800207725943,5,-0.0038294076729299183,0.007313367641502396,8.498388319362741e-5
0.01374,6.886716111182384,4,0.00010597339221685936,0.011003971962173571,0.00012851257354829166
0.014620000000000001,6.787001315150315,3,-0.006977194994196908,0.01597196330011287,0.00017998290594389946
0.015560000000000001,6.686910821718893,4,-0.008878031992869686,0.02329144324780945,0.0002670949283937574
0.016560000000000002,6.586862788312865,13,-0.005485491339259408,0.03355015619634322,0.0004049670870981319
0.01762,6.487203722767504,3,0.0007990858618966209,0.04842359603416798,0.0005495440571528529
0.018760000000000002,6.38650404432958,4,-0.0023708665457413936,0.0709355379468475,0.0008343218018722536
0.019960000000000002,6.286911066817121,5,-0.0023904839188934723,0.10309200689236063,0.0012273577490185352
0.021240000000000002,6.1870729781423135,4,-0.007681674532105058,0.15258317767795257,0.0018090977295963197
0.02261,6.0866724371074135,5,-0.005452778934696269,0.22026688671859437,0.0026359983170165593
0.02406,5.986830334783982,5,-0.00980994892751928,0.32313086677473907,0.004016710255233161
0.02561,5.8865484961861885,6,-0.007586677044195452,0.4676571153207251,0.0057357111753207355
0.02593,5.866602539980466,4,-0.0024854820564729416,0.5045326269639987,0.005987264287032982
0.026250000000000002,5.846901231801428,5,-0.005315544467684046,0.5291808595242353,0.006481933507430365
0.026580000000000003,5.826834220550008,7,-0.004482131678376055,0.5871331189974778,0.007289007466570284
0.026910000000000003,5.807014817554288,9,-0.00024003251537680346,0.6316312597856371,0.00782065199896106
