q,s,bin,autocorr,jmean,jerr
0.0002535,13.300003458078532,6,-0.009043278656021867,-3.210547135220088e-14,2.5389400332227748e-14
0.0002697,13.200501908744656,6,-0.002020621677563665,1.9973201488255578e-14,3.063469693398002e-14
0.0002871,13.100078451205679,8,2.1785742974202952e-5,-2.5523870569685336e-14,3.8159765062567654e-14
0.0003055,13.000299366606482,12,-0.0037374100685506166,-2.348566631093024e-14,4.816877534053335e-14
0.0003251,12.900417711220971,6,-0.00392747410211235,5.776383537211158e-14,5.566829419597098e-14
0.000346,12.80033864897327,8,-0.006916970660339392,4.4935461787503704e-14,6.779694599054946e-14
0.0003683,12.700013668485369,12,-0.0035854983416443355,7.815066124067763e-15,8.489824859787446e-14
0.0003919,12.600251143912208,7,0.0005247918224098092,-9.597075933939022e-15,9.575591617894684e-14
0.0004171,12.500150641010192,6,-0.0028070855633942136,1.638093200647247e-13,1.1618232871126943e-13
0.0004439,12.400124002191696,6,-2.6936244558529827e-5,6.851873100607623e-14,1.4004446200618022e-13
0.0004724,12.300172115382704,8,-0.00376574021737808,8.973628645490789e-14,1.6892028299149962e-13
0.0005027,12.20031545701172,8,-5.8006222777845745e-5,-2.802483777821739e-14,2.0367050556582679e-13
0.000535,12.100289034137141,7,-0.002674333365837699,-4.32779345832451e-13,2.460149726770393e-13
0.0005694,12.0001931380456,11,-0.0019320327565569356,-4.8295919190504446e-14,3.082832875506418e-13
0.000606,11.900128751356744,10,-0.007124302651584593,9.686023775853364e-14,3.70118226954296e-13
0.0006449,11.800195324458684,8,-0.009021287445946808,-1.9135140639139815e-13,4.30859422928679e-13
0.0006862999999999999,11.700254984329709,8,-0.003112436804774056,-1.8277613108012536e-12,5.31516745847662e-13
0.0007304,11.600221649481185,8,-0.0013407334477018374,1.535496484459628e-12,6.325110042673262e-13
0.0007773,11.50025807803562,7,-0.0061364194586627,2.402212873885187e-13,7.428641236781668e-13
0.0008273,11.40012269703451,21,0.0009183706769200578,6.546627858113991e-13,1.0266294000878006e-12
0.0008803999999999999,11.300199416013424,12,-0.000558217623093616,1.0665466436763708e-12,1.1214499863458484e-12
0.0009369,11.200290206004214,7,-0.003951095740881779,7.167531437655202e-13,1.3415608677954375e-12
0.0009971,11.100261636084312,6,-0.0010577687915942586,6.535601961786031e-14,1.575258142834517e-12
0.0010609999999999999,11.000487560912347,6,-0.0016491667884754044,-2.606928878624967e-12,1.9039942606844556e-12
0.001129,10.900706494116008,8,-0.0019280215290305952,-3.784793098473556e-12,2.293834811530588e-12
0.001202,10.800067487234191,7,-0.004232816089689961,5.2986243641125015e-14,2.7887249866427298e-12
0.001279,10.700332582601769,8,-0.00761928157879541,-7.350231571772591e-12,3.332062196409542e-12
0.001361,10.60051814505464,7,-0.0008359171571203058,-7.102731266221354e-12,4.063497878749965e-12
0.001449,10.499880120036648,13,-0.0036246203898854844,-9.819170120800665e-12,5.105467031996718e-12
0.001542,10.399960616364167,10,-0.005275538468278162,-7.063426497453263e-12,6.07163002105245e-12
0.0016409999999999999,10.300010714106048,8,0.000623358233006017,-9.520301760387868e-12,6.971213976195393e-12
0.001746,10.200388313260012,9,-0.0003361893499402095,-2.617120141684874e-11,8.84592623052696e-12
0.0018579999999999998,10.1005225047148,6,-0.0033631976697708617,-2.6718692178607675e-11,1.024415956039966e-11
0.0019779999999999997,9.999994261987872,6,-0.011249920360245854,-5.3981290449957016e-11,1.2324236590957907e-11
0.002105,9.900038421468563,7,-0.0004330952055897498,-9.371810977547485e-11,1.5136238855986827e-11
0.00224,9.800193147638904,7,-0.010088403111819756,-9.670626638883157e-11,1.834038932694675e-11
0.002384,9.70011740135694,6,-0.002351581590257354,-1.3239910002860427e-10,2.1705863534350434e-11
0.0025369999999999998,9.600204451817323,20,-0.0021728231011552256,-2.0807098093286533e-10,2.8292676216788348e-11
0.0026999999999999997,9.500183946061366,6,-0.004751717318898391,-3.4084665978481504e-10,3.034531164255359e-11
0.0028729999999999997,9.400427645342134,8,0.0002196478784407925,-4.5401502587496163e-10,3.8127421397961936e-11
0.003058,9.300190560390881,8,-0.0036759512999868897,-5.583983593841342e-10,4.732714455805686e-11
0.003254,9.200403910656746,21,-0.0006595401022615811,-8.722743482854825e-10,5.992626863146665e-11
0.003463,9.100414302397139,15,-0.002343496598199735,-1.4094443084446548e-9,7.081745191740725e-11
0.003686,9.000173577168333,8,-0.005864062558462849,-2.0253034193393693e-9,8.239748940339015e-11
0.003922999999999999,8.900080283154104,6,-0.006193159265640285,-2.8698274139011145e-9,9.619888287355299e-11
0.004175,8.800078733290079,10,-0.0026412756032534786,-4.1891892567434215e-9,1.211127341602738e-10
0.004443,8.700145008104672,9,-0.003435178124673766,-5.982695724930481e-9,1.4462326623583405e-10
0.0047279999999999996,8.600280367022407,6,-0.0038602643066306484,-8.308852456648742e-9,1.6842035205055063e-10
0.005032,8.500186380208241,6,0.00040759553939985667,-1.2777789304782481e-8,2.0243849677951256e-10
0.0053549999999999995,8.40025631912392,9,-0.006384391920578758,-1.8750490234913156e-8,2.511745089673295e-10
0.005699,8.300251033313774,8,-0.0012817584709467378,-2.6809812859202057e-8,2.9837702259552073e-10
0.006065,8.200271761415687,7,-0.00011325875711189076,-3.906449144022342e-8,3.619160557897578e-10
0.006455,8.100169353650772,7,-0.0013105846211357416,-5.717575951209377e-8,4.2966804297370513e-10
0.006869,8.000319080842322,7,-0.006128631923049098,-8.351612507017548e-8,5.280905542504765e-10
0.007311,7.900150742567791,13,-0.0024389468078470857,-1.1961795519269169e-7,6.827073524203439e-10
0.00778,7.800279967643722,8,-0.012011952680775992,-1.7445870501107713e-7,7.644536193562519e-10
0.00828,7.700231934237694,10,-0.0018093956804062774,-2.525106009611199e-7,9.579163150979987e-10
0.008812,7.600208267136914,6,-0.001984250185015254,-3.6685357321406717e-7,1.0881842956161307e-9
0.009378,7.5002157112377965,8,-0.01374520584828358,-5.385431971839903e-7,1.3651769547273902e-9
0.00998,7.40028021274195,6,-0.0024862551864361228,-7.783551996720771e-7,1.5787171211333724e-9
0.010620000000000001,7.300442124067143,7,0.0005769457540117117,-1.133312020185323e-6,1.9641686710180963e-9
0.011300000000000001,7.200752156875065,8,-0.00020843581498537512,-1.6470234229588696e-6,2.3720297474870696e-9
0.01203,7.1001994807088105,12,-0.00260107924421402,-2.4019355076366867e-6,2.9940397865696115e-9
0.0128,7.000544961839947,12,-0.005732411838232552,-3.4899380089467724e-6,3.6956316775688322e-9
0.012960000000000001,6.98059126243969,6,0.0007665080471692295,-3.7579787168838964e-6,3.6113205735024152e-9
0.013130000000000001,6.959658588670868,7,-0.00439977332184048,-4.048351508139187e-6,3.76888665026751e-9
0.013290000000000001,6.9402033664748375,11,-0.0016804380033568784,-4.372048519961079e-6,4.330839822519067e-9
0.013460000000000001,6.919787176496401,43,0.0008745245653766668,-4.706730349721741e-6,4.95052439989319e-9
0.013630000000000001,6.899627231922042,10,-0.002038544687441322,-5.072244123810309e-6,4.50273291974682e-9
0.013800000000000002,6.87971718008488,15,0.0009268162854434594,-5.4713347343599285e-6,4.990701618900424e-9
0.013970000000000002,6.860050901665173,24,-0.003592700708399332,-5.9011620706134985e-6,5.179379435809455e-9
0.014140000000000002,6.840622499399962,8,-0.0032107833851030406,-6.366763905589402e-6,4.989145064598341e-9
0.014320000000000001,6.820304211176234,15,-0.01154227974481845,-6.860986965205972e-6,5.6016685376995006e-9
0.0145,6.800239731945906,9,-0.0009775110904145549,-7.377351208602641e-6,5.505182363126033e-9
0.01468,6.78042279887427,9,0.0003116596636041776,-7.971887229160776e-6,5.821710437868435e-9
0.014870000000000001,6.759766818268499,14,-0.004326105496013404,-8.59147985433322e-6,6.6642066007265225e-9
0.015050000000000001,6.740440021854761,29,-0.0028233916083299946,-9.264822551962268e-6,7.522791588266114e-9
0.015240000000000002,6.720288690692276,13,-0.013032076136913361,-9.97232156745738e-6,6.890684091210164e-9
0.015430000000000001,6.700387040096987,16,-6.0070733095656004e-5,-1.0756323712446275e-5,7.407874126892058e-9
0.01563,6.679700957084983,14,0.0005808212968115825,-1.1564975024280921e-5,7.263830635020991e-9
0.01582,6.660292904899533,13,-0.0003615731418596606,-1.2444990405402037e-5,7.126424390315613e-9
0.016020000000000003,6.640113592443846,15,-0.001299254795262021,-1.3344652144698215e-5,7.412326863883668e-9
0.016220000000000002,6.620184650130012,12,-0.0015287916540868815,-1.4321696402985269e-5,7.3240517018848666e-9
0.01642,6.6004999412016545,11,-0.006738481097313756,-1.5307334764785643e-5,6.673355041259272e-9
0.016630000000000002,6.580087385064912,13,-0.006925319236381046,-1.634029715919144e-5,6.812388768469698e-9
0.01684,6.559930983694077,10,-0.0009494405500235898,-1.7423483793267233e-5,6.3011044302705346e-9
0.017050000000000003,6.5400243877716475,29,-0.004640625580925506,-1.853340221077796e-5,6.9014380305211364e-9
0.01726,6.520361481164247,12,-0.010051246443428613,-1.9702541729506067e-5,6.073312295785404e-9
0.017480000000000002,6.500017198146016,6,-0.003091638040028482,-2.0897138506389063e-5,5.755041838612561e-9
0.0177,6.47992736991433,6,-0.0034083971205011543,-2.213901625298236e-5,5.465979110576399e-9
0.017920000000000002,6.460085709864415,7,-0.005896541509408349,-2.3433366193375462e-5,5.6287495468175945e-9
0.01814,6.440486161528432,5,-0.0019695827579820483,-2.476797002228702e-5,5.3466926706520995e-9
0.01837,6.4202482606413,12,-0.013315503281392487,-2.6152706520567592e-5,5.852295068526923e-9
0.018600000000000002,6.400262176798751,6,-0.0023694423070173016,-2.7592244047019856e-5,5.377631777716182e-9
0.018830000000000003,6.380521720298975,5,-0.0038804073460827946,-2.9086932117845826e-5,4.784479807764039e-9
0.0198,6.299838719259774,4,-0.00044987234508660055,-3.569020349060037e-5,4.591240568803228e-9
0.021070000000000002,6.199980769879231,3,-0.013057065151062424,-4.5432091882208725e-5,4.400243482536136e-9
0.022420000000000002,6.1002273879754645,2,-0.009552772126878066,-5.719360608354889e-5,4.280888610876823e-9
0.023860000000000003,6.000238193482689,2,-0.0037203220298931837,-7.138917364802542e-5,4.230292617643391e-9
0.025400000000000002,5.899773936539463,3,-0.0017233337153406813,-8.84952620249327e-5,4.176827406799257e-9
0.027030000000000002,5.799867966406639,1,-0.0026359059089652234,-0.00010916095434796822,4.14520647014128e-9
0.02876,5.7002190186217465,1,-0.006848864436815302,-0.00013411314874410877,4.109766879666505e-9
0.030610000000000002,5.600083300075563,1,-0.010255071929108104,-0.000164227710629033,4.11989241330942e-9
0.032580000000000005,5.499898381846098,2,-0.0012899496744714287,-0.00020059657460273685,4.135077638850792e-9
0.03467,5.40002779703175,2,-0.016499252696464888,-0.00024449491690756365,4.157903850959298e-9
0.0369,5.299899192182668,2,-0.006952374302740978,-0.00029752826666893604,4.1415382452829695e-9
0.039270000000000006,5.1999110923223295,1,-0.0011338482017494154,-0.00036158510882293215,4.131071663359688e-9
0.04179,5.100008299989048,8,-0.005314097325171715,-0.00043896012545013743,4.18652300706751e-9
0.04447,5.000167315928518,2,-0.0023374848937640002,-0.0005324480702086597,4.144902093530627e-9
0.047330000000000004,4.900050359546104,2,0.0009350662736296795,-0.0006454418166115327,4.213128462831366e-9
0.050370000000000005,4.8000588892933695,2,-0.003938109433035343,-0.0007819924614124214,4.2633281341720605e-9
0.053610000000000005,4.69992535849889,4,-0.003200846057233344,-0.0009470760760449212,4.763570383007997e-9
0.057050000000000003,4.6000285886494385,96,0.0008057566230916108,-0.0011467168286212455,1.509083214728204e-8
0.06072,4.499886707436102,560,0.0009644938242350932,-0.0013880093974125872,4.801743367128148e-8
0.06462000000000001,4.3998961825116245,35,0.0004746970266738737,-0.0016801107141086455,7.285096046496248e-9
0.06877000000000001,4.299917197502632,2,-0.002598679481876435,-0.0020334422868619846,4.276967407188069e-9
0.07318000000000001,4.200081308158223,1,0.00021023509726888906,-0.002461091358718626,4.133559772342821e-9
0.07788,4.100096897265551,3,-0.0011185099475831382,-0.002978866731922403,4.12524806961574e-9
0.08289,3.9999547103500723,3,-0.00622963025466372,-0.0036059260300285783,4.207028606766471e-9
0.08821000000000001,3.90003633769651,23,-0.003751192034058006,-0.0043656462506834965,8.438387215187936e-9
0.09388,3.799971590425301,233,0.0006137348112971493,-0.00528646180803233,2.0072734384163483e-8
0.09991000000000001,3.699978523682093,11,-0.005168655552947153,-0.006402898434892004,5.894719216774896e-9
0.1063,3.6003981114019292,2,-0.010355131989008714,-0.0077573054377758875,4.147598941570233e-9
0.11320000000000001,3.4993794997927385,14,-0.008714029505191595,-0.009401249535914312,6.289158096912307e-9
0.12040000000000001,3.4003325840802745,6,-0.0007351563408278355,-0.011397773661375078,5.327803203472252e-9
0.1282,3.2995049057511068,110,-0.004125117020585906,-0.013824104280300542,1.4146346629726511e-8
3.766,-2.129911917282729,22,-0.0008209288863000357,20.960121734508018,6.979591465231534e-9
4.539,-2.429788420099771,21,-0.003123435219014479,23.605695595814364,7.902193941789058e-9
4.83,-2.5296005175263065,13,-0.005654481296847159,24.484783245842802,5.791334427980841e-9
5.141,-2.6298324912212703,6,-0.010456684932945673,25.362828473927056,4.728349855142943e-9
5.471,-2.7297635441771306,6,-0.004079428793945642,26.239986583476064,4.37228127377897e-9
5.822,-2.8296442061656153,451,-0.0034363791431001136,27.116387843042506,3.14043189044602e-8
6.196,-2.9296495887974934,3,-0.007039387757574119,27.992141642858062,4.478139152807903e-9
6.594,-3.0296487791084608,2,-0.0020412657567754253,28.867340540179693,4.087442443478362e-9
7.018,-3.1297474131588676,6,-0.006127948614532478,29.74206275681029,4.490899485544992e-9
7.469,-3.229789365305579,58,-0.0010892735260986306,30.616374705234982,1.0953347006630819e-8
7.949,-3.329834801416631,11,0.0007214159543339029,31.490332909268748,6.289244141160183e-9
8.459,-3.4297193159834736,7,-0.0030564486080002376,32.363985602476355,5.468056627278812e-9
9.003,-3.5298320196670203,79,0.0006743844717297238,33.237373996010334,1.8447816662203746e-8
9.581,-3.629779638759117,18,5.0109258091897806e-5,34.11053355401473,8.089877803820703e-9
10.200000000000003,-3.7303402584095533,4,-0.006883860355890777,34.983494526345424,4.650684388747064e-9
10.850000000000001,-3.829570274965249,6,-0.011599462831212964,35.85628304589307,4.241672572027487e-9
11.550000000000002,-3.9299937325042262,1,0.00044472046504044204,36.72892163415487,4.163850855793367e-9
