q,mean_val,stderr_val
0.0259,-3.0267634054735426e-5,1.910133272149854e-8
0.0267,-3.661805710171787e-5,2.1395683991686193e-8
0.0276,-4.4231349092538185e-5,2.3172143663411583e-8
0.0285,-5.346819233116706e-5,2.5512756805366877e-8
0.0294,-6.455443797106455e-5,2.806442338211598e-8
0.0295,-6.712857059501187e-5,2.8613272628569826e-8
0.0297,-6.964497189473159e-5,2.9196396035810134e-8
0.0299,-7.243643054121547e-5,2.9261823028546116e-8
0.0301,-7.510787150285239e-5,3.019421908807856e-8
0.0303,-7.806228233952733e-5,3.036984691558383e-8
0.0305,-8.105717470952746e-5,3.0652532137674425e-8
0.0307,-8.414018244829233e-5,3.140166063174883e-8
0.0309,-8.736464308661314e-5,3.2339691844900067e-8
0.0311,-9.068646733543885e-5,3.230971822643742e-8
0.0313,-9.396420069044492e-5,3.233280669662534e-8
0.0314,-9.744059540395187e-5,3.311578732836067e-8
0.0316,-0.00010118922680267229,3.297139293402369e-8
0.0318,-0.00010484025588614343,3.356505704676543e-8
0.032,-0.00010857711298033233,3.4083359162984525e-8
0.0322,-0.0001124513005252541,3.33072459620761e-8
0.0324,-0.000116469856230484,3.406505816555862e-8
0.0326,-0.00012041050225902172,3.3774151657437116e-8
0.0328,-0.00012436820178601983,3.4195704842046605e-8
0.0331,-0.00012870596049912496,3.404099638418838e-8
0.0333,-0.00013295379512366024,3.3677272175548735e-8
0.0343,-0.00015536128948374816,3.3356567342658434e-8
0.0354,-0.00017996535132477385,3.304110959066723e-8
0.0365,-0.00020700147597701836,3.3388479247536007e-8
0.0377,-0.00023663818572613806,3.323105728977382e-8
0.0432,-0.00040617681351845915,3.3400469111368867e-8
0.0554,-0.0009687000928705807,3.265650998464195e-8
0.0711,-0.0021717184510135885,3.310939027040602e-8
0.0912,-0.004755784551881077,3.3249741156489857e-8
0.117,-0.010340486212097768,3.323235441683279e-8
0.1501,-0.02251835820196517,3.2789064992353285e-8
0.2469,-0.11051435182156451,3.3495732826754295e-8
2.9792,17.613848188154364,3.3168720373816836e-8
3.8217,21.16997240716988,3.308060433962694e-8
4.9023,24.693258284291026,3.29795653260715e-8
6.2886,28.199900483347783,3.2965760072884196e-8
8.0669,31.69770392616057,3.294259437192406e-8
10.348,35.19064944900498,3.327273920158048e-8
11.4558,36.616280300967475,3.298980491338254e-8
11.818,37.0525577841235,3.31447260497264e-8
12.1916,37.48880433234078,3.308737165063256e-8
12.5771,37.92502198650476,3.31688906715582e-8
12.9748,38.3612127404063,3.327189848181312e-8
13.2742,38.68085640075484,3.3560774629172426e-8
13.385,38.79737826375996,3.345543480049306e-8
13.4686,38.88461588668095,3.3134896169648495e-8
13.5527,38.971845133839395,3.34806218694151e-8
13.6373,39.059073631093796,3.404789897798078e-8
13.6939,39.11700454839684,3.395772057946164e-8
13.7225,39.1463010085286,3.346098770755955e-8
13.8082,39.23352027941777,3.354585031833111e-8
13.8944,39.32075335085957,3.351878195433668e-8
13.9812,39.407978169335166,3.365520080162982e-8
14.0685,39.49520217362158,3.337517211306999e-8
14.1268,39.553130161236275,3.3378974010216775e-8
14.1564,39.58242537504969,3.350302817102768e-8
14.2448,39.66964030426554,3.355877642797419e-8
14.3338,39.75686906510666,3.3058500924607935e-8
14.4233,39.844089707800684,3.2803703866000796e-8
14.5134,39.93130954657058,3.2905752880225353e-8
14.5735,39.98923492496333,3.270967419062225e-8
14.604,40.0185286476042,3.287526091608885e-8
14.6952,40.10573939173468,3.271794156124955e-8
14.787,40.19296432763778,3.208330106956142e-8
14.8793,40.28018096445869,3.227710322884804e-8
14.9722,40.36739689010309,3.249237199412367e-8
15.0343,40.42531960650469,3.203202727280037e-8
15.0657,40.45461208196377,3.215732281341684e-8
15.1598,40.541819104965796,3.19459049295992e-8
15.5096,40.861385744817326,3.141442968131621e-8
15.6391,40.97788050512735,3.120728554742589e-8
16.0,41.29743451952133,3.088748293539998e-8
16.1336,41.41392482325959,3.044495443518997e-8
16.5059,41.73346705815699,2.981619627881299e-8
16.609,41.82071077853707,2.9976781103584775e-8
16.7127,41.90791485133672,3.0030761281482964e-8
16.8171,41.99511845375237,2.9888731681596826e-8
16.9221,42.082321364717174,2.984290151673415e-8
17.0278,42.169484603922264,2.9751682897587866e-8
17.1342,42.25672546919074,2.9404275717128125e-8
17.2412,42.3439266347858,2.905421258543257e-8
17.3488,42.43112736749468,2.9017090248251166e-8
17.4572,42.51832741414958,2.9148760955769357e-8
17.5282,42.57517227863105,2.877432545710201e-8
17.5662,42.605487951400995,2.8443099083837492e-8
17.6759,42.69272596620429,2.812927373095691e-8
17.7863,42.779924552705616,2.757527775766744e-8
17.8974,42.867122396606746,2.7468536938002218e-8
18.0091,42.95431970443501,2.6804629854511105e-8
18.1216,43.04147744800988,2.665165544887234e-8
18.2348,43.12871295615302,2.5957171496535512e-8
18.3487,43.21590872546949,2.5509709229755283e-8
18.4632,43.30310417470149,2.5144229611629726e-8
18.5785,43.39029901523182,2.487692382250103e-8
18.6945,43.47745420222918,2.4194527569826507e-8
19.2856,43.91341903460474,2.2082744904426723e-8
19.8524,44.31906038485102,2.024005445629228e-8
22.4847,46.062781895502816,1.389789404890264e-8
