q,s,bin,autocorr,jmean,jerr
0.001006,19.523838918281577,8,-0.008226612687280388,5.577342857662013e-10,6.549575839292928e-12
0.001042,19.424378149297404,4,-0.0033089218108900737,6.734821126836934e-10,7.743253951420763e-12
0.00108,19.323052551550735,4,-0.003113208193476949,8.664110566217022e-10,1.0242913710005661e-11
0.001119,19.222702073490314,4,-0.007960569033893122,1.0415150519025148e-9,1.1922419435908828e-11
0.0011589999999999999,19.123348054435667,4,0.0007790441022919905,1.2908262107162322e-9,1.5046977245940282e-11
0.0012,19.025007154481848,5,-0.006345835132460129,1.632247743363671e-9,1.8801748716876088e-11
0.0012439999999999999,18.9231402920888,4,-0.0025530710483228592,1.9875639610887314e-9,2.263956753635874e-11
0.0012879999999999999,18.824814551955374,8,-0.002063143869966725,2.4349609875145908e-9,2.8826956233555405e-11
0.001335,18.723427946953674,4,-0.004586673134722096,3.0652618561444113e-9,3.6115842660056555e-11
0.001383,18.62350356582349,4,-0.0004938437713609969,3.7026941797039994e-9,4.326154781208915e-11
0.001433,18.523037932451487,8,-0.012225860803692095,4.5927400172437115e-9,5.4787170647198946e-11
0.0014839999999999999,18.424111458016725,4,-0.012153255054423663,5.7544075273074156e-9,6.823865926661553e-11
0.001537,18.32484460950596,10,-0.00856302513163939,7.1452921119860564e-9,8.792354620379128e-11
0.001593,18.223611037163252,5,-0.0006450090680137878,8.708956493999436e-9,9.98535095140195e-11
0.00165,18.124160493408763,4,-0.0027769374646725575,1.0524341083701164e-8,1.1936571677603847e-10
0.00171,18.023120648973592,4,-0.002671559888009917,1.3445354441017009e-8,1.53896817630013e-10
0.001771,17.923967890882288,4,-0.0024068626321067607,1.6750481153886632e-8,1.9154915968120026e-10
0.0018349999999999998,17.823544614650253,3,-0.003730140475056532,2.042451293868732e-8,2.32444446357718e-10
0.001901,17.72358679362002,3,-0.0009650099614821609,2.5187417872176968e-8,2.9013962585185223e-10
0.001969,17.624166011357225,5,-0.010153699090051541,3.166611405250954e-8,3.657290809409861e-10
0.0020399999999999997,17.52395804897622,7,-0.009776116674034893,3.9095914752964824e-8,4.774847617092813e-10
0.002113,17.424499941555624,7,-0.00478908434020829,4.7311339602365315e-8,5.46461541926542e-10
0.002189,17.324540712038512,8,0.0001310575729569394,5.949688391355454e-8,7.167585984780281e-10
0.002268,17.22424913236231,8,-0.0009172086202612523,7.125679652075186e-8,8.56737806831167e-10
0.00235,17.123778276638316,7,-0.0040491298428035555,9.036356041512703e-8,1.092784760286673e-9
