Cycle 1,Cycle 2
0.001525,0.001546875
0.00160625,0.0015625
0.0015625,0.001765625
0.00150625,0.0017
0.001809375,0.001765625
0.00181875,0.001934375
0.00186875,0.001996875
0.002109375,0.002096875
0.002178125,0.0024125
0.002478125,0.002365625
0.0025125,0.002903125
0.003009375,0.00293125
0.003334375,0.003190625
0.00344375,0.003484375
0.004009375,0.00365625
0.0041375,0.0044
0.004809375,0.0045
0.005065625,0.005275
0.005484375,0.00539375
0.006015625,0.0061125
0.006340625,0.0063625
0.006903125,0.006703125
0.00753125,0.00720625
0.007815625,0.007946875
0.008496875,0.008596875
0.009003125,0.008834375
0.009778125,0.009621875
0.010021875,0.010221875
0.010753125,0.01098125
0.011246875,0.0113375
0.012415625,0.01209375
0.01249375,0.012925
0.01319375,0.013571875
0.0140625,0.0141
0.01486875,0.014275
0.015434375,0.015534375
0.01625,0.01634375
0.016559375,0.016578125
0.016884375,0.0169875
0.017865625,0.0180125
0.018496875,0.018246875
0.018971875,0.018821875
0.018934375,0.019540625
0.01980625,0.019471875
0.020053125,0.020378125
0.0207375,0.020528125
0.0207125,0.020475
0.021103125,0.020909375
0.021,0.021234375
0.021175,0.0210375
0.021359375,0.02084375
0.020775,0.021321875
0.02098125,0.021021875
0.020796875,0.02076875
0.020446875,0.02060625
0.019765625,0.020103125
0.019965625,0.019946875
0.0194125,0.0192625
0.018553125,0.019075
0.018615625,0.018378125
0.018184375,0.017534375
0.01721875,0.0174125
0.016865625,0.016559375
0.0157125,0.01620625
0.01573125,0.015565625
0.014459375,0.01429375
0.01405,0.014146875
0.01368125,0.013509375
0.012671875,0.01266875
0.012221875,0.012090625
0.011103125,0.01139375
0.01078125,0.010809375
0.0100625,0.01028125
0.00974375,0.009725
0.008796875,0.0089125
0.00860625,0.008434375
0.00775625,0.00764375
0.0072125,0.00769375
0.0067875,0.006740625
0.006415625,0.00646875
0.006028125,0.006175
0.00569375,0.00525625
0.0049625,0.00521875
0.0047125,0.004896875
0.004275,0.004209375
0.00386875,0.00388125
0.003503125,0.003546875
0.00329375,0.003384375
0.00298125,0.003115625
0.002809375,0.002578125
0.002621875,0.002475
0.00249375,0.002215625
0.00215625,0.0022125
0.002165625,0.002015625
0.002009375,0.00161875
0.00178125,0.001675
0.00175625,0.0016125
0.0016875,0.001571875
0.00153125,0.00151875
0.001740625,0.00153125
