Cycle 1,Cycle 2
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
2.5e-5,1.25e-5
2.5e-5,2.5e-5
0.0002125,0.0002125
0.000575,0.00055
0.001625,0.001625
0.0043875,0.0043375
0.010025,0.010925
0.021675,0.0195
0.032675,0.0346375
0.0464125,0.044575
0.0500375,0.050775
0.0510125,0.050075
0.050475,0.05015
0.0525875,0.0542875
0.0595625,0.0604875
0.061175,0.0604125
0.0577625,0.0558875
0.056375,0.0575875
0.059675,0.06085
0.0607625,0.060925
0.054225,0.054375
0.0491875,0.0487125
0.051175,0.048825
0.051675,0.0518625
0.0461125,0.0453875
0.032975,0.033625
0.0197625,0.02175
0.0107,0.0108375
0.0046375,0.0045625
0.0017375,0.001575
0.00055,0.0004375
0.000125,0.000175
5.0e-5,2.5e-5
1.25e-5,1.25e-5
1.25e-5,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
