Cycle 1,Cycle 2
0.004134375,0.00378125
0.00388125,0.0040875
0.00413125,0.004190625
0.004003125,0.0041375
0.004234375,0.004365625
0.00425,0.004384375
0.004390625,0.00448125
0.004734375,0.004596875
0.0049625,0.004615625
0.005134375,0.00498125
0.005321875,0.0052125
0.005553125,0.005303125
0.00549375,0.005575
0.005978125,0.00580625
0.006209375,0.006375
0.00655,0.00671875
0.006990625,0.007128125
0.007103125,0.007175
0.00748125,0.007559375
0.007909375,0.007784375
0.008596875,0.00845
0.008725,0.008615625
0.00873125,0.009140625
0.009384375,0.009246875
0.00985625,0.00978125
0.0102375,0.010246875
0.010365625,0.010428125
0.01110625,0.011
0.01165,0.011471875
0.011440625,0.011659375
0.01189375,0.01216875
0.012553125,0.012403125
0.01261875,0.012903125
0.013171875,0.01284375
0.013671875,0.013453125
0.013703125,0.0138625
0.013915625,0.0137625
0.01439375,0.01445625
0.014503125,0.0145625
0.01480625,0.01468125
0.01468125,0.014909375
0.01520625,0.0155875
0.015265625,0.01535625
0.01574375,0.01576875
0.01573125,0.015521875
0.01591875,0.016
0.01596875,0.015409375
0.01573125,0.016228125
0.01595625,0.0164125
0.015903125,0.0156625
0.01603125,0.016403125
0.0160125,0.0159125
0.016371875,0.01600625
0.015946875,0.015834375
0.01554375,0.015884375
0.0158,0.015725
0.01551875,0.01555625
0.0155625,0.015746875
0.015175,0.01496875
0.015115625,0.01505
0.0146875,0.014959375
0.014503125,0.014540625
0.014296875,0.01418125
0.014059375,0.0136625
0.013903125,0.013965625
0.013625,0.01325
0.012659375,0.013
0.012809375,0.01283125
0.0126,0.0123875
0.01190625,0.012221875
0.01166875,0.0115875
0.011196875,0.01150625
0.011015625,0.01071875
0.0107,0.010459375
0.01044375,0.010084375
0.00983125,0.00978125
0.0093375,0.009740625
0.008825,0.009071875
0.008621875,0.008590625
0.008425,0.008275
0.007959375,0.008109375
0.007528125,0.0076375
0.007215625,0.007315625
0.00683125,0.0067375
0.00678125,0.00634375
0.0063625,0.006403125
0.006034375,0.005796875
0.005740625,0.0055625
0.005546875,0.005490625
0.004840625,0.005371875
0.0050875,0.005028125
0.004684375,0.0048125
0.00468125,0.0046375
0.00428125,0.004471875
0.0043625,0.004365625
0.0041375,0.004015625
0.00393125,0.00391875
0.003996875,0.003934375
0.004071875,0.00390625
0.003853125,0.003984375
