Cycle 1,Cycle 2
0.0,0.0
0.0,0.0
0.0,6.25e-6
3.125e-6,3.125e-6
0.0,0.0
0.0,3.125e-6
0.0,6.25e-6
1.25e-5,9.375e-6
2.1875e-5,1.5625e-5
1.25e-5,1.25e-5
3.125e-5,3.125e-5
2.5e-5,3.125e-5
6.875e-5,8.75e-5
0.000153125,0.000146875
0.00025,0.00025625
0.000403125,0.00034375
0.000696875,0.00068125
0.0011375,0.00106875
0.001803125,0.001615625
0.0027625,0.00256875
0.004021875,0.003878125
0.0053875,0.00538125
0.00689375,0.00691875
0.008440625,0.008340625
0.0092375,0.009365625
0.0099875,0.009903125
0.010321875,0.01046875
0.011353125,0.011109375
0.01230625,0.012525
0.013196875,0.01363125
0.0147625,0.01438125
0.0147125,0.01505625
0.015225,0.01568125
0.017159375,0.01644375
0.01730625,0.01720625
0.017790625,0.018278125
0.01873125,0.01870625
0.01951875,0.01935
0.019846875,0.020103125
0.0202,0.020434375
0.02119375,0.02081875
0.0216375,0.021878125
0.022059375,0.021634375
0.022609375,0.0226
0.022421875,0.022703125
0.023284375,0.022728125
0.02318125,0.022896875
0.022765625,0.0231875
0.0237125,0.023678125
0.0235375,0.0240375
0.023403125,0.023384375
0.02364375,0.023059375
0.022965625,0.023121875
0.023334375,0.0229375
0.022953125,0.02334375
0.02233125,0.022721875
0.022528125,0.022371875
0.0215875,0.0217875
0.0216375,0.02135625
0.0215125,0.02136875
0.020490625,0.02048125
0.019990625,0.019703125
0.019621875,0.01966875
0.01851875,0.018346875
0.01803125,0.017771875
0.017515625,0.017559375
0.016825,0.01660625
0.0153875,0.016
0.014775,0.015021875
0.014315625,0.0139875
0.013315625,0.013753125
0.012078125,0.012696875
0.01118125,0.011009375
0.01054375,0.010109375
0.00994375,0.010159375
0.00936875,0.009625
0.00853125,0.008509375
0.00678125,0.006909375
0.005190625,0.005521875
0.003996875,0.003734375
0.00276875,0.00260625
0.00174375,0.001753125
0.00109375,0.001178125
0.00073125,0.000634375
0.000421875,0.000396875
0.0002875,0.000225
0.0001875,0.00015625
9.0625e-5,6.5625e-5
5.625e-5,7.8125e-5
4.6875e-5,1.875e-5
3.4375e-5,2.8125e-5
2.5e-5,1.25e-5
1.25e-5,0.0
9.375e-6,3.125e-6
6.25e-6,0.0
0.0,3.125e-6
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
