Cycle 1,Cycle 2
0.0004875,0.000525
0.000375,0.0004875
0.00055,0.00048125
0.000496875,0.00054375
0.000596875,0.000571875
0.0006375,0.000725
0.000825,0.00085
0.0009125,0.00085
0.00109375,0.001125
0.00133125,0.001240625
0.0017375,0.001628125
0.002096875,0.001896875
0.002478125,0.00225625
0.002953125,0.00291875
0.0036,0.00335625
0.004078125,0.004071875
0.004809375,0.004771875
0.0056,0.00544375
0.0061375,0.00631875
0.006675,0.006628125
0.0071625,0.006953125
0.007609375,0.00775
0.008409375,0.008003125
0.00876875,0.008903125
0.00970625,0.0098375
0.010278125,0.01044375
0.010875,0.011009375
0.011359375,0.011496875
0.012334375,0.012021875
0.0125625,0.012871875
0.013559375,0.013215625
0.014209375,0.0141375
0.014690625,0.014671875
0.0147625,0.014953125
0.01614375,0.01589375
0.01594375,0.016328125
0.0167375,0.016559375
0.017184375,0.017028125
0.017721875,0.017753125
0.0177625,0.018128125
0.01844375,0.018196875
0.018590625,0.01856875
0.019240625,0.0196375
0.019284375,0.018840625
0.0192125,0.01945
0.020309375,0.0199375
0.019771875,0.01970625
0.019628125,0.020284375
0.01999375,0.020109375
0.020440625,0.019903125
0.019925,0.0199875
0.02018125,0.020509375
0.02019375,0.0201875
0.020040625,0.0196875
0.01976875,0.019859375
0.019559375,0.01953125
0.019325,0.019253125
0.01905625,0.0190875
0.018715625,0.018728125
0.0179875,0.01853125
0.01798125,0.01760625
0.01791875,0.017809375
0.01693125,0.01720625
0.016796875,0.016728125
0.01615,0.016128125
0.015778125,0.015759375
0.015,0.014890625
0.01454375,0.01470625
0.014234375,0.01381875
0.013428125,0.013475
0.012796875,0.0125125
0.01229375,0.01243125
0.01154375,0.011534375
0.011378125,0.01065625
0.010096875,0.010425
0.009675,0.009690625
0.0087375,0.00883125
0.0082875,0.008396875
0.007775,0.007809375
0.007278125,0.007159375
0.006834375,0.006828125
0.006153125,0.006253125
0.005465625,0.005384375
0.00481875,0.004765625
0.0041625,0.004053125
0.0035,0.003490625
0.00276875,0.0029
0.0022375,0.002509375
0.0020125,0.002115625
0.0015125,0.001665625
0.001278125,0.001334375
0.00104375,0.001125
0.000846875,0.000965625
0.000825,0.0008375
0.0006125,0.000659375
0.000540625,0.000675
0.0005375,0.000521875
0.00044375,0.00060625
0.000465625,0.000609375
0.00039375,0.000478125
