Cycle 1,Cycle 2
0.001328125,0.0014875
0.001390625,0.001484375
0.001475,0.001553125
0.001528125,0.001515625
0.001475,0.00165
0.001646875,0.001903125
0.00188125,0.00188125
0.00214375,0.00218125
0.002325,0.00223125
0.002590625,0.0025625
0.00300625,0.002975
0.00343125,0.003321875
0.003709375,0.00373125
0.00411875,0.00415
0.004575,0.00465625
0.005353125,0.005259375
0.005671875,0.00560625
0.006178125,0.005959375
0.006509375,0.00658125
0.00730625,0.006984375
0.00766875,0.00760625
0.007746875,0.007946875
0.008575,0.00870625
0.00898125,0.0092125
0.009890625,0.00965625
0.01030625,0.01059375
0.01096875,0.01078125
0.01159375,0.0113375
0.011728125,0.01178125
0.01274375,0.012471875
0.012896875,0.0125
0.013621875,0.013534375
0.01375625,0.014028125
0.014553125,0.01445625
0.01488125,0.014865625
0.01526875,0.015471875
0.0157125,0.015759375
0.01615625,0.016153125
0.0163,0.016978125
0.01701875,0.0166625
0.017040625,0.016909375
0.01778125,0.0171875
0.017121875,0.01785
0.018140625,0.018203125
0.018371875,0.01813125
0.018428125,0.018771875
0.01855,0.018003125
0.01864375,0.018934375
0.0183625,0.01856875
0.018784375,0.01893125
0.018790625,0.018740625
0.0189125,0.018775
0.0184875,0.018903125
0.01853125,0.0183875
0.01848125,0.018571875
0.018496875,0.017896875
0.0177625,0.01795625
0.01773125,0.0180875
0.017609375,0.017365625
0.01709375,0.017225
0.01715,0.016928125
0.0165125,0.016434375
0.01628125,0.016125
0.015596875,0.015590625
0.0150375,0.01536875
0.0148625,0.015121875
0.014965625,0.014471875
0.01428125,0.013925
0.013165625,0.013328125
0.012665625,0.01293125
0.01256875,0.012475
0.011825,0.0120375
0.0113375,0.01105
0.010821875,0.010728125
0.0102,0.01050625
0.0098625,0.009740625
0.00890625,0.009175
0.008825,0.00891875
0.008128125,0.008190625
0.00749375,0.007609375
0.007225,0.007140625
0.006853125,0.00651875
0.00609375,0.00595
0.0056625,0.005715625
0.00504375,0.00498125
0.00474375,0.00459375
0.004175,0.004159375
0.00364375,0.003775
0.003384375,0.00318125
0.00310625,0.003034375
0.002659375,0.002590625
0.00244375,0.00244375
0.0021125,0.00210625
0.00204375,0.00194375
0.0019125,0.001940625
0.001590625,0.00168125
0.00145,0.001609375
0.001446875,0.00149375
0.001428125,0.001384375
0.001359375,0.001521875
