Cycle 1,Cycle 2
6.875e-5,1.875e-5
4.375e-5,3.75e-5
3.125e-5,2.5e-5
2.5e-5,4.375e-5
8.125e-5,5.0e-5
6.25e-5,4.375e-5
6.875e-5,5.625e-5
8.125e-5,7.5e-5
0.000125,5.0e-5
0.00014375,8.125e-5
0.00015625,0.000125
0.0001875,0.00010625
0.000225,0.00015
0.00023125,0.00023125
0.00035625,0.00031875
0.0004375,0.00035
0.00058125,0.00053125
0.00075,0.00065625
0.0009625,0.00094375
0.00119375,0.00125625
0.00156875,0.00156875
0.0020625,0.00194375
0.00258125,0.00265
0.00365,0.00336875
0.00430625,0.00443125
0.0056375,0.005825
0.00699375,0.0070875
0.008575,0.00881875
0.009775,0.00973125
0.01140625,0.0112125
0.01243125,0.0124625
0.01376875,0.0133
0.01406875,0.01395625
0.0154,0.0150625
0.01571875,0.01538125
0.0172375,0.01751875
0.01813125,0.01878125
0.01996875,0.02009375
0.0209625,0.02171875
0.02230625,0.0223625
0.02273125,0.02288125
0.02401875,0.02384375
0.02534375,0.02525
0.02608125,0.02664375
0.027075,0.02705
0.0272125,0.0272
0.02805625,0.0278875
0.0287125,0.02909375
0.029225,0.02925
0.0287375,0.02805625
0.02866875,0.02855
0.02913125,0.02920625
0.02850625,0.029225
0.0282875,0.0278375
0.0274125,0.02733125
0.02766875,0.0270625
0.02661875,0.02635
0.02471875,0.02470625
0.02375625,0.02448125
0.02264375,0.0225875
0.022025,0.02235
0.02145625,0.02096875
0.020625,0.01968125
0.01863125,0.01916875
0.0166,0.01736875
0.01585,0.01565
0.01480625,0.01435
0.0138125,0.01433125
0.01304375,0.01349375
0.013,0.01325
0.01129375,0.0113125
0.01015625,0.0101375
0.00834375,0.00865625
0.00689375,0.0067
0.0055125,0.0058625
0.00434375,0.00445625
0.00375625,0.00349375
0.0026875,0.0027125
0.00213125,0.00213125
0.00165625,0.00144375
0.00138125,0.00116875
0.001125,0.0009125
0.00083125,0.00069375
0.0005375,0.00058125
0.00056875,0.0004625
0.00033125,0.00035625
0.00025,0.00029375
0.000275,0.00023125
0.0002375,0.0001125
0.00016875,0.0001125
0.000125,0.00015625
0.00010625,6.25e-5
7.5e-5,6.875e-5
6.875e-5,5.0e-5
8.125e-5,8.125e-5
4.375e-5,5.0e-5
5.0e-5,5.0e-5
5.0e-5,5.0e-5
5.625e-5,1.875e-5
4.375e-5,5.0e-5
