Cycle 1,Cycle 2
0.00075,0.000625
0.000375,0.001125
0.000125,0.000875
0.000375,0.001
0.000375,0.001
0.000125,0.001
0.000375,0.001
0.00025,0.000625
0.000125,0.000875
0.00025,0.001
0.000625,0.00075
0.000875,0.001125
0.00075,0.000625
0.001125,0.000125
0.001625,0.001375
0.001125,0.001
0.001625,0.00125
0.00125,0.002125
0.002125,0.00225
0.00325,0.002
0.003,0.004
0.00325,0.003375
0.003625,0.003625
0.0055,0.00325
0.003875,0.005125
0.005875,0.00525
0.007375,0.0085
0.00975,0.009375
0.010625,0.00925
0.0115,0.01075
0.01275,0.012
0.015875,0.011
0.015375,0.015125
0.014875,0.014625
0.012875,0.016375
0.01675,0.01975
0.01725,0.017375
0.01875,0.019625
0.022375,0.018
0.020375,0.020375
0.021375,0.021125
0.0255,0.021375
0.022,0.023375
0.0245,0.024
0.024375,0.026625
0.028875,0.026375
0.026125,0.026
0.025,0.02625
0.028625,0.023
0.027875,0.027875
0.02575,0.02825
0.0235,0.023875
0.02625,0.0275
0.022375,0.025125
0.027,0.024625
0.02425,0.027125
0.02575,0.024
0.023,0.0245
0.021625,0.022875
0.020125,0.02125
0.02225,0.021375
0.01875,0.01825
0.01775,0.02125
0.01775,0.020125
0.019625,0.015125
0.021125,0.015625
0.016,0.015625
0.016,0.014625
0.0145,0.011375
0.014,0.0125
0.011125,0.012125
0.01175,0.009625
0.00675,0.00575
0.00775,0.0095
0.005625,0.006625
0.004375,0.0075
0.002875,0.004625
0.003125,0.00375
0.00225,0.004
0.002875,0.003875
0.0015,0.0025
0.0025,0.00275
0.0025,0.0025
0.0015,0.002
0.00075,0.001375
0.001625,0.002375
0.001875,0.001
0.001875,0.0015
0.0015,0.000375
0.000875,0.00075
0.000875,0.0005
0.000625,0.00025
0.00075,0.000625
0.000625,0.000625
0.000125,0.0005
0.000625,0.00075
0.00025,0.000375
0.000125,0.00075
0.000125,0.00075
0.000125,0.000875
