Cycle 1,Cycle 2
0.0,0.0
0.0,0.0
0.000125,0.0
0.0,0.00025
0.0,0.0
0.000125,0.00025
0.0,0.0
0.000125,0.0
0.0,0.0
0.0,0.000125
0.0,0.0
0.0,0.0
0.0,0.0
0.00025,0.0
0.000125,0.0
0.000125,0.0
0.0005,0.00025
0.0,0.000125
0.0005,0.0
0.0005,0.000375
0.001,0.00025
0.000375,0.000375
0.00125,0.0005
0.000875,0.00125
0.001125,0.000875
0.002,0.001625
0.001625,0.003875
0.00225,0.00225
0.004375,0.00375
0.005625,0.0055
0.00475,0.006375
0.00875,0.00825
0.00975,0.011
0.011375,0.01325
0.01625,0.01575
0.017,0.014625
0.02075,0.021375
0.02225,0.020125
0.0255,0.024375
0.0305,0.026375
0.026375,0.029625
0.02525,0.023625
0.026125,0.027125
0.027,0.031
0.035125,0.02975
0.036,0.03625
0.033625,0.03625
0.0325,0.03675
0.033,0.03375
0.0375,0.03325
0.03475,0.0325
0.0335,0.036875
0.033875,0.03675
0.03525,0.03625
0.034,0.03225
0.03025,0.029625
0.0285,0.027875
0.0295,0.029
0.025,0.027125
0.02625,0.02475
0.0275,0.028125
0.0225,0.025375
0.02375,0.024125
0.02125,0.02425
0.01925,0.017375
0.01425,0.016625
0.0125,0.009875
0.010375,0.00975
0.007125,0.005875
0.005375,0.0055
0.00625,0.0055
0.002875,0.003375
0.002625,0.0035
0.002625,0.00125
0.001,0.000875
0.00175,0.00125
0.000875,0.00125
0.000375,0.0005
0.0005,0.00075
0.001,0.000375
0.00075,0.000125
0.000375,0.000375
0.00025,0.000125
0.0005,0.00025
0.00025,0.0
0.000125,0.0
0.000125,0.0
0.0,0.0
0.000125,0.0
0.000125,0.0
0.000125,0.0
0.000125,0.0
0.0,0.0
0.000125,0.0
0.0,0.0
0.000125,0.0
0.0,0.0
0.0,0.0
0.0,0.000125
0.0,0.0
