Cycle 1,Cycle 2
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.000375,0.0
0.000125,0.0
0.00025,0.000125
0.0,0.0
0.000125,0.0
0.000125,0.0
0.0,0.0
0.0,0.0
0.000125,0.000125
0.000125,0.000125
0.000375,0.0
0.000125,0.000125
0.000375,0.000125
0.000375,0.00025
0.000625,0.0
0.0005,0.000125
0.000625,0.000375
0.0005,0.0005
0.00125,0.001125
0.001625,0.00075
0.001625,0.001
0.001375,0.001375
0.001375,0.002
0.002875,0.002875
0.003625,0.003875
0.004625,0.0035
0.00425,0.007625
0.00725,0.008375
0.008125,0.007875
0.011375,0.011125
0.012375,0.012875
0.01575,0.013875
0.021625,0.02025
0.023125,0.023
0.028625,0.023375
0.026625,0.025625
0.026125,0.025625
0.02675,0.027
0.029875,0.028
0.026625,0.031
0.032625,0.03525
0.034875,0.037375
0.04,0.03725
0.0345,0.035875
0.03375,0.03675
0.037125,0.035625
0.03525,0.035375
0.036125,0.03325
0.03625,0.039875
0.035625,0.037875
0.03525,0.03375
0.031375,0.031375
0.03025,0.030625
0.027125,0.028625
0.028875,0.02475
0.0275,0.02625
0.029125,0.0265
0.02475,0.02275
0.0225,0.020375
0.0185,0.017875
0.018125,0.015
0.013875,0.012625
0.012125,0.012875
0.00775,0.01275
0.006,0.008
0.004875,0.004125
0.00325,0.005125
0.0025,0.003125
0.0015,0.004
0.0015,0.0025
0.000625,0.002375
0.001,0.001125
0.000625,0.0015
0.000625,0.0005
0.000625,0.00075
0.00025,0.000375
0.000125,0.00025
0.00025,0.00025
0.0005,0.000375
0.00025,0.00025
0.0,0.00025
0.00025,0.000375
0.000125,0.000125
0.0,0.0
0.000125,0.0
0.0,0.0
0.0,0.0
0.000125,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
