Cycle 1,Cycle 2
0.000125,0.0
0.000125,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.000125,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.000125
0.000125,0.000125
0.000375,0.0
0.000125,0.000125
0.000125,0.00025
0.00025,0.00025
0.0,0.001
0.000625,0.000875
0.000875,0.001625
0.001125,0.000875
0.001125,0.001
0.002625,0.002625
0.001875,0.0025
0.004,0.003875
0.00525,0.005125
0.0065,0.007375
0.010125,0.009
0.01075,0.01125
0.01425,0.01475
0.014375,0.017625
0.020375,0.01875
0.022375,0.023625
0.025125,0.025125
0.02375,0.025875
0.027125,0.02725
0.027,0.027625
0.030625,0.02875
0.03225,0.029875
0.029625,0.03025
0.033125,0.036
0.038,0.03775
0.039125,0.037625
0.034375,0.038
0.0365,0.035375
0.033125,0.032375
0.037375,0.0395
0.036625,0.033125
0.038375,0.034625
0.034,0.036875
0.031125,0.034
0.03275,0.03025
0.027875,0.028125
0.03025,0.02775
0.027375,0.026875
0.0265,0.029375
0.024375,0.025625
0.019875,0.023125
0.0185,0.019125
0.016625,0.0205
0.012875,0.015875
0.0135,0.008125
0.010375,0.00725
0.007125,0.006125
0.00475,0.003875
0.00475,0.004
0.00375,0.002875
0.0025,0.002125
0.002625,0.002125
0.00175,0.001
0.000875,0.001
0.00075,0.000625
0.00075,0.0005
0.0005,0.0005
0.0005,0.00025
0.00025,0.0
0.00025,0.000125
0.000375,0.000125
0.000375,0.0
0.000375,0.0
0.0,0.0
0.000125,0.0
0.0,0.0
0.000375,0.0
0.0,0.0
0.00025,0.0
0.000125,0.0
0.000125,0.0
0.00025,0.0
0.0,0.0
0.000125,0.0
0.000375,0.0
0.0,0.0
0.00025,0.0
0.0,0.0
