Cycle 1,Cycle 2
0.00225,0.001875
0.00125,0.002375
0.0025,0.002
0.001625,0.002375
0.002,0.003
0.002125,0.00225
0.002125,0.002625
0.0025,0.003
0.002375,0.003125
0.001875,0.0035
0.004125,0.003375
0.00375,0.004
0.002875,0.004
0.00325,0.00425
0.003875,0.003625
0.005875,0.00425
0.004125,0.004375
0.0035,0.0055
0.00475,0.005375
0.0055,0.00625
0.004125,0.004875
0.00825,0.0075
0.007375,0.008375
0.0065,0.007
0.007625,0.008
0.007375,0.008125
0.01025,0.008625
0.010125,0.00975
0.0095,0.008625
0.013125,0.011
0.01325,0.010125
0.01325,0.010625
0.014,0.012
0.014,0.01725
0.016,0.01625
0.01575,0.016125
0.016875,0.015625
0.016875,0.016625
0.017,0.017875
0.01675,0.01875
0.017625,0.017875
0.017,0.018875
0.02075,0.02275
0.0185,0.02125
0.019875,0.021375
0.023125,0.018625
0.0205,0.023
0.02075,0.019625
0.019875,0.019375
0.02075,0.01775
0.022125,0.01675
0.021125,0.02175
0.017375,0.02025
0.021375,0.01975
0.022,0.020125
0.019375,0.0215
0.019625,0.022125
0.019375,0.019875
0.02175,0.0205
0.018125,0.01975
0.018625,0.018375
0.0155,0.017125
0.017125,0.014875
0.014375,0.017625
0.01425,0.017375
0.012,0.01325
0.015875,0.015
0.012875,0.01325
0.011625,0.012125
0.011,0.012625
0.010125,0.012625
0.011125,0.009
0.011625,0.0095
0.0085,0.008375
0.009875,0.01
0.00825,0.0105
0.007875,0.00775
0.00775,0.0075
0.006375,0.00575
0.00475,0.00525
0.00425,0.00575
0.0065,0.004375
0.003875,0.00575
0.004375,0.004125
0.004875,0.001875
0.004,0.002875
0.003,0.003625
0.003625,0.001875
0.0035,0.002625
0.003,0.002625
0.00275,0.002625
0.003,0.002375
0.0025,0.00225
0.00225,0.001625
0.003,0.001375
0.003125,0.001875
0.004,0.001125
0.00275,0.001625
0.002125,0.00275
0.00275,0.001875
