Cycle 1,Cycle 2
0.00025,0.000625
0.0,0.000125
0.00025,0.000625
0.0005,0.00075
0.000125,0.000375
0.0,0.000625
0.000375,0.00075
0.000375,0.00075
0.000625,0.001375
0.00075,0.001
0.00075,0.000375
0.000375,0.000375
0.001375,0.00175
0.001,0.00125
0.001625,0.001625
0.00175,0.001625
0.0015,0.0015
0.00225,0.0025
0.002,0.0025
0.001875,0.0025
0.002,0.00525
0.002375,0.004
0.003375,0.004875
0.003875,0.004375
0.005625,0.005375
0.005375,0.00625
0.007875,0.008125
0.0065,0.010375
0.008,0.0115
0.00925,0.008375
0.0105,0.01175
0.011125,0.01475
0.01575,0.01675
0.013125,0.017875
0.0145,0.018375
0.0205,0.017125
0.018375,0.017375
0.0185,0.015875
0.01975,0.02
0.021375,0.020125
0.02625,0.0205
0.021375,0.021875
0.023,0.021625
0.0235,0.025375
0.025125,0.0255
0.026125,0.02575
0.029375,0.025375
0.02675,0.026375
0.026,0.025375
0.028375,0.028375
0.026,0.02475
0.024875,0.028625
0.02675,0.0295
0.026875,0.025
0.0275,0.0275
0.026625,0.02775
0.024125,0.024625
0.025625,0.019875
0.023375,0.02375
0.02125,0.02275
0.022375,0.02075
0.02,0.021
0.02025,0.0205
0.01975,0.018375
0.017,0.016625
0.014875,0.021
0.015,0.015625
0.015,0.0155
0.013625,0.009875
0.0135,0.012375
0.01125,0.0105
0.009,0.008625
0.0095,0.00775
0.00675,0.00525
0.007125,0.00425
0.005375,0.0035
0.004625,0.004625
0.00325,0.0025
0.004,0.003125
0.00225,0.002875
0.003125,0.000875
0.00225,0.001
0.00175,0.001625
0.0005,0.001
0.001625,0.001125
0.0015,0.001125
0.00225,0.001
0.001125,0.000375
0.000875,0.00025
0.000625,0.0015
0.001625,0.0005
0.000375,0.000625
0.0005,0.00025
0.000875,0.000125
0.000375,0.00025
0.00025,0.000875
0.000625,0.000375
0.0005,0.0
0.000125,0.00025
0.00025,0.0005
