Cycle 1,Cycle 2
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.000125,0.0
0.0,0.000125
0.0,0.0
0.0,0.0
0.000125,0.0
0.000125,0.0
0.000125,0.00025
0.00075,0.0
0.000625,0.000375
0.001,0.001125
0.00075,0.001125
0.001875,0.000875
0.00425,0.003625
0.00625,0.005625
0.00725,0.0095
0.008625,0.014625
0.014625,0.014375
0.019,0.019375
0.023875,0.02675
0.03325,0.032375
0.03325,0.035875
0.035375,0.035
0.039375,0.033
0.03975,0.037125
0.043125,0.04
0.050625,0.045875
0.042375,0.046
0.04375,0.046625
0.04825,0.04875
0.04575,0.03975
0.051,0.048625
0.044125,0.05175
0.045,0.045125
0.04175,0.042875
0.03875,0.037875
0.037375,0.038875
0.035625,0.037875
0.029,0.033
0.031625,0.03025
0.028,0.025125
0.019375,0.0195
0.01725,0.0155
0.013875,0.012
0.007875,0.008375
0.005375,0.00525
0.003875,0.003
0.0015,0.002375
0.0015,0.000875
0.00075,0.00175
0.000625,0.0005
0.000625,0.000375
0.0005,0.00025
0.0,0.000125
0.000125,0.0
0.000125,0.0
0.0,0.000375
0.0,0.000125
0.0,0.000125
0.0,0.0
0.0,0.0
0.000125,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
