Cycle 1,Cycle 2
0.001,0.001
0.000375,0.000875
0.0005,0.000875
0.000625,0.001125
0.0005,0.00125
0.00075,0.00075
0.000875,0.000625
0.0005,0.000625
0.001125,0.001125
0.0005,0.001
0.000875,0.001625
0.001,0.00175
0.002,0.00125
0.001125,0.00125
0.000875,0.0015
0.002125,0.00225
0.00225,0.0015
0.0025,0.003
0.00175,0.003375
0.003,0.003
0.004,0.003
0.00275,0.00325
0.00325,0.003375
0.005125,0.004875
0.005125,0.0045
0.0075,0.0055
0.008,0.006375
0.009125,0.005875
0.008875,0.008125
0.011125,0.0095
0.012375,0.0125
0.013375,0.012875
0.016375,0.015375
0.015375,0.015625
0.0185,0.016875
0.0175,0.01775
0.019625,0.019375
0.019375,0.02
0.020125,0.01725
0.02025,0.017875
0.02225,0.020375
0.021625,0.0205
0.02625,0.01825
0.02275,0.0245
0.025125,0.024125
0.026,0.02575
0.026125,0.02775
0.023625,0.02625
0.02375,0.02675
0.02475,0.025875
0.024125,0.025625
0.029875,0.026125
0.02425,0.025875
0.027375,0.028
0.025625,0.026125
0.024375,0.0235
0.025125,0.026
0.027,0.022625
0.022,0.023875
0.019875,0.02275
0.019125,0.019125
0.02075,0.020375
0.0175,0.018
0.01825,0.018875
0.017875,0.01725
0.01925,0.018875
0.015625,0.015625
0.01625,0.0125
0.013375,0.013125
0.00975,0.010125
0.010875,0.0125
0.008375,0.00925
0.00775,0.008875
0.006625,0.00825
0.008125,0.007
0.0035,0.006625
0.005125,0.00525
0.004875,0.0045
0.00275,0.00325
0.00275,0.00375
0.003,0.0035
0.003125,0.002625
0.00175,0.00125
0.00125,0.00275
0.000625,0.0025
0.000875,0.001375
0.000875,0.001375
0.00075,0.0015
0.0005,0.001375
0.000875,0.000625
0.000625,0.000625
0.000375,0.001125
0.0005,0.000875
0.000375,0.001375
0.000125,0.00075
0.000375,0.001125
0.00025,0.000375
0.000375,0.000375
0.000375,0.000625
0.000625,0.0005
