Cycle 1,Cycle 2,Cycle 3
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
3.125e-6,3.125e-6,0.0
0.0001125,0.00014375,1.25e-5
0.00096875,0.001146875,0.000121875
0.005734375,0.00574375,0.0013375
0.016996875,0.01703125,0.00806875
0.025684375,0.025275,0.02170625
0.027209375,0.02763125,0.028259375
0.033425,0.0334,0.03175625
0.035325,0.034903125,0.036121875
0.0389125,0.038796875,0.040278125
0.04088125,0.04099375,0.042446875
0.04244375,0.042503125,0.045034375
0.0449625,0.04468125,0.046721875
0.04590625,0.0462,0.048203125
0.046253125,0.046428125,0.0493
0.046928125,0.04724375,0.0501375
0.0479625,0.04783125,0.050684375
0.04831875,0.047946875,0.050425
0.0472875,0.04724375,0.049815625
0.046571875,0.04658125,0.049790625
0.045596875,0.046071875,0.04801875
0.04456875,0.04443125,0.047084375
0.042971875,0.042421875,0.04476875
0.040584375,0.041,0.042021875
0.03889375,0.038971875,0.04028125
0.03505,0.034809375,0.036396875
0.033353125,0.03329375,0.031959375
0.0275875,0.027640625,0.02794375
0.025671875,0.02596875,0.021553125
0.01689375,0.016715625,0.00810625
0.005696875,0.0057375,0.001490625
0.001075,0.001084375,0.00014375
0.000165625,0.000115625,9.375e-6
3.125e-6,9.375e-6,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
0.0,0.0,0.0
