Cycle 1,Cycle 2,Cycle 3
0.008625,0.00855625,0.008553125
0.00850625,0.00849375,0.008371875
0.00853125,0.008728125,0.00836875
0.008865625,0.008621875,0.00818125
0.00869375,0.008784375,0.0085125
0.00864375,0.00859375,0.00889375
0.008403125,0.008615625,0.008428125
0.00854375,0.0086,0.008903125
0.008828125,0.00871875,0.00861875
0.008746875,0.008609375,0.00851875
0.008940625,0.008834375,0.009178125
0.0089875,0.0087125,0.008790625
0.008959375,0.0087625,0.008740625
0.008871875,0.009146875,0.008921875
0.009028125,0.00890625,0.00909375
0.009153125,0.009303125,0.009034375
0.009103125,0.009553125,0.0092
0.009146875,0.0094125,0.00938125
0.009571875,0.0093375,0.0092
0.00958125,0.00925,0.009471875
0.009925,0.009578125,0.00993125
0.0095625,0.009821875,0.00961875
0.00946875,0.00980625,0.00975625
0.009684375,0.00978125,0.0097875
0.010096875,0.00996875,0.009853125
0.010146875,0.00995,0.010234375
0.010059375,0.009809375,0.0101875
0.0103125,0.010471875,0.010340625
0.01034375,0.010471875,0.010165625
0.010484375,0.010228125,0.010203125
0.010565625,0.01061875,0.0107375
0.0106625,0.010890625,0.0107
0.0104,0.01048125,0.010384375
0.01081875,0.010928125,0.010865625
0.01075625,0.0107,0.010821875
0.01116875,0.010709375,0.01108125
0.010890625,0.01110625,0.011171875
0.01105,0.01091875,0.011078125
0.0107625,0.011190625,0.010975
0.01153125,0.011371875,0.010865625
0.0114,0.01074375,0.011284375
0.011359375,0.01136875,0.011375
0.011296875,0.011528125,0.011125
0.01135625,0.011246875,0.0113375
0.01129375,0.011384375,0.01153125
0.011375,0.011321875,0.0113375
0.011640625,0.011390625,0.01160625
0.01110625,0.011734375,0.01146875
0.01146875,0.011303125,0.0114125
0.011503125,0.011553125,0.011528125
0.01128125,0.011465625,0.0114
0.011665625,0.011603125,0.01119375
0.0114125,0.0115,0.01174375
0.0114,0.011346875,0.011290625
0.0116875,0.011271875,0.011390625
0.011334375,0.0115375,0.01165625
0.011390625,0.01138125,0.011609375
0.011175,0.0114,0.011415625
0.011284375,0.011328125,0.011103125
0.010965625,0.0112375,0.010834375
0.011428125,0.01104375,0.011409375
0.011,0.01115,0.011384375
0.01115625,0.010703125,0.01090625
0.01113125,0.011303125,0.010965625
0.01124375,0.0109,0.010815625
0.0106375,0.01095,0.010765625
0.01069375,0.010671875,0.0106875
0.010640625,0.010790625,0.010546875
0.010525,0.010534375,0.0107875
0.0106375,0.0107375,0.0105625
0.010478125,0.01028125,0.010503125
0.00994375,0.010346875,0.010309375
0.010159375,0.010184375,0.0100125
0.010225,0.010278125,0.010290625
0.01008125,0.01009375,0.009840625
0.009978125,0.009803125,0.010159375
0.0100375,0.009975,0.009896875
0.009609375,0.00971875,0.009834375
0.009621875,0.009678125,0.009684375
0.0094125,0.00965625,0.009721875
0.00963125,0.00946875,0.00961875
0.00951875,0.009171875,0.0095375
0.0092125,0.009209375,0.009496875
0.0092,0.009346875,0.00925625
0.008903125,0.0095,0.009253125
0.009003125,0.0090875,0.00916875
0.0092625,0.0088625,0.0089875
0.008878125,0.00915625,0.009003125
0.008840625,0.008790625,0.008559375
0.008875,0.0086625,0.00910625
0.00870625,0.00858125,0.008471875
0.008878125,0.008821875,0.008871875
0.008903125,0.00861875,0.00869375
0.00839375,0.0085125,0.008428125
0.0083625,0.00855625,0.00868125
0.008709375,0.00876875,0.008525
0.00869375,0.008428125,0.00871875
0.00863125,0.008734375,0.00875625
0.00863125,0.0084,0.008734375
0.00830625,0.00853125,0.00828125
